property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
The Urban Residences,https://www.booking.com/hotel/pk/the-urban-nest-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=214&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1549196602_426147893_2_0_0&highlighted_blocks=1549196602_426147893_2_0_0&matching_block_id=1549196602_426147893_2_0_0&sr_pri_blocks=1549196602_426147893_2_0_0__600000&from=searchresults,6000,10,2.0,Lahore,17.3,Deluxe Double Room with Bath,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/795016073.webp?k=096e35e3f655ed125e81e6080bac6cc5e26915c9cf857580597a527f02efb746&o=,4,Shorkot
Luxor Apartments & Suites - Opal,https://www.booking.com/hotel/pk/luxor-apartments-amp-suites-opal.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=215&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1426968012_434531543_2_0_0&highlighted_blocks=1426968012_434531543_2_0_0&matching_block_id=1426968012_434531543_2_0_0&sr_pri_blocks=1426968012_434531543_2_0_0__984000&from=searchresults,9840,6.5,24.0,Lahore,18.7,Studio Apartment,"2 beds (1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/902088553.webp?k=8a680f9ecd5c0556de33e236f7e7846e3165b84f6c8a2602baf3e1bce32b701f&o=,11,Shorkot
"Free Parking-Luxury 1 Bed with Pool,Gym,Cinema",https://www.booking.com/hotel/pk/1-bed-premium-apt-with-pool.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=216&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1222873401_394420730_2_0_0&highlighted_blocks=1222873401_394420730_2_0_0&matching_block_id=1222873401_394420730_2_0_0&sr_pri_blocks=1222873401_394420730_2_0_0__1350000&from=searchresults,13500,9.6,5.0,Lahore,18.7,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/598220895.webp?k=f405fcb079c63eef9aeb5acece6a39572419f6ea407fc45bfeab6126de1c5938&o=,10,Shorkot
Couple Family Heaven,https://www.booking.com/hotel/pk/room-for-family-and-couple.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=217&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1494438801_421105651_2_1_0&highlighted_blocks=1494438801_421105651_2_1_0&matching_block_id=1494438801_421105651_2_1_0&sr_pri_blocks=1494438801_421105651_2_1_0__600000&from=searchresults,6000,10,2.0,Lahore,17.4,One-Bedroom Apartment,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/747895396.webp?k=59bd7860e7620e84a73782a349de62c898fc806b4368f863672a0996348d174e&o=,4,Shorkot
Royal Height Residence Best Value Luxury Apartments in Bahria Town Lahore,https://www.booking.com/hotel/pk/royal-height-residence-lahore1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=218&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1204848701_392706781_2_0_0&highlighted_blocks=1204848701_392706781_2_0_0&matching_block_id=1204848701_392706781_2_0_0&sr_pri_blocks=1204848701_392706781_2_0_0__810000&from=searchresults,8100,7.0,4.0,Lahore,15.2,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/555944148.webp?k=38540ee1eb4cebcc0e2aee3b5b8ea78e6039a24b80852cb91aab3ce597126562&o=,4,Shorkot
Flexora suites,https://www.booking.com/hotel/pk/flexora-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=219&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1639764701_434238444_4_0_0&highlighted_blocks=1639764701_434238444_4_0_0&matching_block_id=1639764701_434238444_4_0_0&sr_pri_blocks=1639764701_434238444_4_0_0__1100000&from=searchresults,11000,,,Lahore,15.3,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/866620751.webp?k=15a732a66b6cac516fc3f5e33718cab9050c4e3af6ff5c6c75579cfd2c83339c&o=,4,Shorkot
Chanar Spring Meadows,https://www.booking.com/hotel/pk/chanar-spring-meadows-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=220&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1511586502_422907251_2_0_0&highlighted_blocks=1511586502_422907251_2_0_0&matching_block_id=1511586502_422907251_2_0_0&sr_pri_blocks=1511586502_422907251_2_0_0__1329905&from=searchresults,13299,,,Lahore,19.4,Budget Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/764386665.webp?k=6769a44d497541344998eb077a1fc7c63fac468ba384bd8fc9df903e5efe5a83&o=,4,Shorkot
Apartment Available in Bahria Town,https://www.booking.com/hotel/pk/apartment-available-in-bahria-town.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=221&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1645958301_434612807_2_0_0&highlighted_blocks=1645958301_434612807_2_0_0&matching_block_id=1645958301_434612807_2_0_0&sr_pri_blocks=1645958301_434612807_2_0_0__650000&from=searchresults,6500,,,Lahore,15.0,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/869901678.webp?k=3bad34ac5044e4fecd24fcb3abf5fa9f72bc4c12086f8ecc3333142ffbbc92f9&o=,4,Shorkot
Jacuzzi apartment,https://www.booking.com/hotel/pk/jacuzzi-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=222&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1696832701_441360156_3_0_0&highlighted_blocks=1696832701_441360156_3_0_0&matching_block_id=1696832701_441360156_3_0_0&sr_pri_blocks=1696832701_441360156_3_0_0__1359150&from=searchresults,13592,,,Lahore,18.7,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900668138.webp?k=10aebef4eefe3d36afef2f372ae1fb84246d239ce19e2a47585af2a3c6944696&o=,4,Shorkot
1 bedroom apartment spacious Bahria Town Lahore 1 BHK 1 bed self check in,https://www.booking.com/hotel/pk/1-bedroom-apartment-for-daily-weekly-rental-bahria-town-lahore-1-bhk-1-bed.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCCmNpdHlfMzU1NzVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALAkcLTBsACAdICJGZkNjZkNGNmLTNhZGQtNDIyYS04YWIwLTdkZGFkMjg0NzdlMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=35575&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=223&sr_order=popularity&srpvid=3fbf57600a54002b&srepoch=1785759964&all_sr_blocks=1614515801_432332885_4_0_0&highlighted_blocks=1614515801_432332885_4_0_0&matching_block_id=1614515801_432332885_4_0_0&sr_pri_blocks=1614515801_432332885_4_0_0__700000&from=searchresults,7000,,,Lahore,15.3,One-Bedroom Apartment,"3 beds (1 double, 2 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/849608463.webp?k=8e5bc13b6fea08d5affba21ab95dac5538a5e6947050d578ac91d50138204a5e&o=,4,Shorkot
