property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Hamsun Shahrah-e-Faisal,https://www.booking.com/hotel/pk/hamsun-suites-nursery-shahr-e-faisal.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=554848234_297718812_2_41_0&highlighted_blocks=554848234_297718812_2_41_0&matching_block_id=554848234_297718812_2_41_0&sr_pri_blocks=554848234_297718812_2_41_0__1600000&from=searchresults,16000,9.2,444.0,"PECHS, Karachi",1.6,Deluxe Twin Room,2 single beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/902921358.webp?k=ac81bb4ff710756419138ac6f5ccd3e4315de6f01d58d97b2c3f05dfbca5177f&o=,9,Karachi
Subhan Residency,https://www.booking.com/hotel/pk/subhan-residency-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=1690245501_440665582_2_1_0&highlighted_blocks=1690245501_440665582_2_1_0&matching_block_id=1690245501_440665582_2_1_0&sr_pri_blocks=1690245501_440665582_2_1_0__637415&from=searchresults,6374,,,Karachi,7.3,Double Room,1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/896069435.webp?k=76be9cf5b9cc249962c6fff77042a45d5adcc26c075f79206abe3aa282cbac22&o=,10,Karachi
Hotel Royal Sunset,https://www.booking.com/hotel/pk/the-karachi-stays.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=1405672003_428781244_0_42_0&highlighted_blocks=1405672003_428781244_0_42_0&matching_block_id=1405672003_428781244_0_42_0&sr_pri_blocks=1405672003_428781244_0_42_0__771638&from=searchresults,7716,7.9,16.0,"D.H.A., Karachi (D.H.A.)",4.0,Family Room,"2 beds (1 single, 1 double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/902504554.webp?k=4bb5099159a06bf34c03365d0dbbee4ecc15c41d1f3707ae254fddb33f930536&o=,8,Karachi
Fully furnished paying guest accommodation,https://www.booking.com/hotel/pk/fully-furnished-paying-guest-accommodation-karachi6.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=1589129801_430420869_2_1_0&highlighted_blocks=1589129801_430420869_2_1_0&matching_block_id=1589129801_430420869_2_1_0&sr_pri_blocks=1589129801_430420869_2_1_0__440000&from=searchresults,4400,1.0,1.0,Karachi,14.6,One-Bedroom Apartment,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/829190125.webp?k=064e9108916d2c59c320ae10f9480788f6fb1190045f3078a11955dcdff1f74c&o=,5,Karachi
Comfortable 1 & 2 Bedroom Apartment in DHA by Virani,https://www.booking.com/hotel/pk/comfortable-2-bedroom-apartment-in-dha-by-virani.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=1337704202_406210792_2_0_0&highlighted_blocks=1337704202_406210792_2_0_0&matching_block_id=1337704202_406210792_2_0_0&sr_pri_blocks=1337704202_406210792_2_0_0__1200000&from=searchresults,12000,9.4,19.0,"D.H.A., Karachi (D.H.A.)",8.3,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/633840615.webp?k=f5e83de60f29ddb54d986a56ae65dafc737b14f862d19d701eacfe2f3e275ef1&o=,13,Karachi
BNB Royal Inn Family-Stadium-karsaz-Airport,https://www.booking.com/hotel/pk/bnb-royal-inn-botique-family-deluxe-room.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=1322868203_411674022_3_1_0_744863&highlighted_blocks=1322868203_411674022_3_1_0_744863&matching_block_id=1322868203_411674022_3_1_0_744863&sr_pri_blocks=1322868203_411674022_3_1_0_744863_841500&from=searchresults,8415,8.0,127.0,"Gulshan-E-Jamal, Karachi",7.3,Superior Triple Room,"2 beds (1 single, 1 extra-large double)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/623584159.webp?k=8e8ce467d3d367fbc71eae2cc65654ee0690a8444a5c6ed869f1b098c560cea0&o=,12,Karachi
LOKAL Flagship x Karachi - DHA,https://www.booking.com/hotel/pk/lokal-flagship-x-karachi-dha.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759240&all_sr_blocks=1328618403_405440327_2_1_0_1113662&highlighted_blocks=1328618403_405440327_2_1_0_1113662&matching_block_id=1328618403_405440327_2_1_0_1113662&sr_pri_blocks=1328618403_405440327_2_1_0_1113662_2084925&from=searchresults,20849,9.1,182.0,Karachi,6.2,Queen Room,1 large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/669647437.webp?k=183eb8a72e1374dc9142c4fb96ceff5a82a88ae6c460b38a122e7b2ae3719bf1&o=,4,Karachi
One bedroom luxury apartment 1st floor with kitchen,https://www.booking.com/hotel/pk/one-bedroom-luxury-apartment-1st-floor-with-kitchen.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1096683501_439978882_2_0_0&highlighted_blocks=1096683501_439978882_2_0_0&matching_block_id=1096683501_439978882_2_0_0&sr_pri_blocks=1096683501_439978882_2_0_0__540000&from=searchresults,5400,7.4,10.0,Karachi,12.8,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/588979808.webp?k=0e7494b76e19caa7a2a866178df059cc0da5a0a8477f04d3d0a5c07e43f86acd&o=,12,Karachi
Furnished One Bedroom appartment with kitchen,https://www.booking.com/hotel/pk/one-bedroom-furnished-apartment-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1223541201_439978880_0_0_0&highlighted_blocks=1223541201_439978880_0_0_0&matching_block_id=1223541201_439978880_0_0_0&sr_pri_blocks=1223541201_439978880_0_0_0__540000&from=searchresults,5400,6.4,14.0,Karachi,9.3,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/567701521.webp?k=130e994c197346d219b532fb61907118d210ca110544598825f772c80ba6cfa0&o=,9,Karachi
Imperial Inn Guest House Karachi,https://www.booking.com/hotel/pk/imperial-inn-karachi1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1471769304_418519156_2_2_0&highlighted_blocks=1471769304_418519156_2_2_0&matching_block_id=1471769304_418519156_2_2_0&sr_pri_blocks=1471769304_418519156_2_2_0__1009800&from=searchresults,10098,7.3,9.0,"PECHS, Karachi",1.6,Family Room,2 double beds,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/727635108.webp?k=3ad68536dbb99f77ac49b9d97b11a8e6d15aa0bcf9fec38c56c55853823903fa&o=,8,Karachi
Patel Residency Guest House,https://www.booking.com/hotel/pk/patel-residency-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=180215504_200085374_2_41_0&highlighted_blocks=180215504_200085374_2_41_0&matching_block_id=180215504_200085374_2_41_0&sr_pri_blocks=180215504_200085374_2_41_0__682500&from=searchresults,6825,6.5,43.0,Karachi,2.5,Deluxe Double Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/81341125.webp?k=c7d8056c097f33dd0718befe45ccb094090dadeaa5a3a957812f59aaf1798baf&o=,6,Karachi
Diamond Lodge,https://www.booking.com/hotel/pk/diamond-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=685886501_418366457_2_2_0&highlighted_blocks=685886501_418366457_2_2_0&matching_block_id=685886501_418366457_2_2_0&sr_pri_blocks=685886501_418366457_2_2_0__999900&from=searchresults,9999,7.3,272.0,"D.H.A., Karachi (D.H.A.)",6.0,Deluxe Double Room,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/406211376.webp?k=7567a711de37a4d250368c84b4e224045f07f5b285764a610d351d3af4ae1a62&o=,6,Karachi
Umar house,https://www.booking.com/hotel/pk/umar-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1696208401_441300092_2_0_0&highlighted_blocks=1696208401_441300092_2_0_0&matching_block_id=1696208401_441300092_2_0_0&sr_pri_blocks=1696208401_441300092_2_0_0__425000&from=searchresults,4250,,,Karachi,3.4,Family Room,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900276689.webp?k=7dd7d03de438c2de29913eb92b8894a8bb526408db3fea040c45de00f6c7f4dc&o=,4,Karachi
Creek Walk Flats,https://www.booking.com/hotel/pk/creek-walk-flats.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1683458801_440088394_6_0_0&highlighted_blocks=1683458801_440088394_6_0_0&matching_block_id=1683458801_440088394_6_0_0&sr_pri_blocks=1683458801_440088394_6_0_0__1530000&from=searchresults,15300,,,"D.H.A., Karachi (D.H.A.)",9.1,Two-Bedroom Apartment,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/892623834.webp?k=9b1485825d32bfb5a7b4cde1e5d32697399ca9395fe1264f587864840c7b440c&o=,5,Karachi
Designer Flat 104 Entire 2 Bedrooms lounge Kitchen AC Microwave Refrigerator Hot Water 24-7 electricity water gas lift with standby generator Security Surveillance Parking unmarried couples not allowed,https://www.booking.com/hotel/pk/designer-flat-2-airconditioned-bedrooms-lounge-kitchen-hot-water-security-survey.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1356605001_407989788_2_0_0_799644&highlighted_blocks=1356605001_407989788_2_0_0_799644&matching_block_id=1356605001_407989788_2_0_0_799644&sr_pri_blocks=1356605001_407989788_2_0_0_799644_476000&from=searchresults,4760,9.3,4.0,Karachi,9.9,Two-Bedroom Apartment,"4 beds (2 doubles, 2 sofa beds)",0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/645359220.webp?k=ff3f00b85693e56c2144fb0f88ff1a7b6beb4103ea24b2e7d7eba9eb8a856083&o=,3,Karachi
Majestic BnB,https://www.booking.com/hotel/pk/majestic-bnb.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1402175503_429629513_2_1_0&highlighted_blocks=1402175503_429629513_2_1_0&matching_block_id=1402175503_429629513_2_1_0&sr_pri_blocks=1402175503_429629513_2_1_0__960000&from=searchresults,9600,8.3,37.0,"D.H.A., Karachi (D.H.A.)",5.6,Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/787236950.webp?k=bfec896cabf1cfec329b6c1c229ce35dbdec6f6c9fa89fe861d5e9571e99cb46&o=,13,Karachi
The Galaxy Family Guest House,https://www.booking.com/hotel/pk/bnb-appartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1455783302_416880528_2_0_0&highlighted_blocks=1455783302_416880528_2_0_0&matching_block_id=1455783302_416880528_2_0_0&sr_pri_blocks=1455783302_416880528_2_0_0__510000&from=searchresults,5100,10,2.0,"Gulshan-E-Jamal, Karachi",7.4,Superior Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/773285951.webp?k=ac1266f16cf9dc49bceda38d4dc503645f0d4924589d7f087e6768bf2380c011&o=,5,Karachi
"Family Guest House in Gulshan-e-iqbal , block-10",https://www.booking.com/hotel/pk/family-guest-house-in-gulshan-e-iqbal-block-10.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1065331301_378932883_0_2_0&highlighted_blocks=1065331301_378932883_0_2_0&matching_block_id=1065331301_378932883_0_2_0&sr_pri_blocks=1065331301_378932883_0_2_0__490000&from=searchresults,4900,6.2,11.0,Karachi,7.1,Budget Double Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/856484498.webp?k=613aecfa92a9f51f3ddc9615797c1d270757dab9a66d438d9af24020bcfb6b5d&o=,8,Karachi
Luxury studio in Dha phase 6,https://www.booking.com/hotel/pk/luxury-studio-apartment-reasonable.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1479535301_419416419_5_0_0&highlighted_blocks=1479535301_419416419_5_0_0&matching_block_id=1479535301_419416419_5_0_0&sr_pri_blocks=1479535301_419416419_5_0_0__1035000&from=searchresults,10350,5.7,18.0,"D.H.A., Karachi (D.H.A.)",9.5,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/766924981.webp?k=603b14e8356a1e2e6e5ea7c5a689466e017d9f0a48e1a05c12c1a9525c77ff2f&o=,8,Karachi
Designer 1BR & 2BR Apartment in DHA With TV & AC,https://www.booking.com/hotel/pk/designer-1br-amp-2br-apartment-in-dha-with-tv-amp-ac.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1646145002_434619946_3_0_0&highlighted_blocks=1646145002_434619946_3_0_0&matching_block_id=1646145002_434619946_3_0_0&sr_pri_blocks=1646145002_434619946_3_0_0__1200000&from=searchresults,12000,7.8,12.0,"D.H.A., Karachi (D.H.A.)",8.9,One-Bedroom Apartment,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/870007248.webp?k=065ae1de907d492c4031521430a1a69266a38afd01a3d4c220fc0c9ef1fa22ff&o=,13,Karachi
One Bedroom studio apartment with kitchen,https://www.booking.com/hotel/pk/one-bedroom-studio-apartment-with-kitchen.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1338415101_439978877_0_0_0&highlighted_blocks=1338415101_439978877_0_0_0&matching_block_id=1338415101_439978877_0_0_0&sr_pri_blocks=1338415101_439978877_0_0_0__648000&from=searchresults,6480,7.8,12.0,Karachi,13.3,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/649397460.webp?k=5be5118fe5f614c7beee5eb673f0e9c5f93f2b502e437a18324f1f8d973f6dff&o=,12,Karachi
Ambiance Boutique Art Hotel Karachi,https://www.booking.com/hotel/pk/ambiance-boutique-art.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=900851002_412772611_2_1_0&highlighted_blocks=900851002_412772611_2_1_0&matching_block_id=900851002_412772611_2_1_0&sr_pri_blocks=900851002_412772611_2_1_0__5400000&from=searchresults,54000,9.2,376.0,"Clifton, Karachi",5.3,Terrace Suite,1 extra-large double bed,1,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/832801317.webp?k=72e72f67775046e82631d750ad42fde1abcd64d29b0c7bcbb362a68a42b33296&o=,15,Karachi
Sunrise bnb Creek,https://www.booking.com/hotel/pk/majestic-creek.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759242&all_sr_blocks=1584602901_429588505_2_1_0&highlighted_blocks=1584602901_429588505_2_1_0&matching_block_id=1584602901_429588505_2_1_0&sr_pri_blocks=1584602901_429588505_2_1_0__1242000&from=searchresults,12420,7.8,11.0,"D.H.A., Karachi (D.H.A.)",6.9,Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/826832724.webp?k=ec425169ba8edac6c8774aefe3fa64838bd35b7833ddb68794541f52e4add6f8&o=,5,Karachi
