property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Alnoor Lodgings,https://www.booking.com/hotel/pk/alnoor-lodgings.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkxMDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKmkMLTBsACAdICJDcyZDE0ODFhLTQ2ZjctNGQxOS1hOGExLTBkNzk1NzlkZjgyNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769101&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=290b5713382d027f&srepoch=1785759786&all_sr_blocks=1685627901_440192950_10_0_0&highlighted_blocks=1685627901_440192950_10_0_0&matching_block_id=1685627901_440192950_10_0_0&sr_pri_blocks=1685627901_440192950_10_0_0__1020000&from=searchresults,10200,,,Rabwāh,22.5,One-Bedroom Apartment,"5 beds (4 extra-large doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/893100796.webp?k=233d34767a887420862fe9753813e1769eb69d08a89bf1e7be99a5101355aa6c&o=,4,Mianwali
UK Guest House,https://www.booking.com/hotel/pk/fully-loaded-family-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkxMDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKmkMLTBsACAdICJDcyZDE0ODFhLTQ2ZjctNGQxOS1hOGExLTBkNzk1NzlkZjgyNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769101&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=290b5713382d027f&srepoch=1785759786&all_sr_blocks=1610578501_433002163_2_0_0&highlighted_blocks=1610578501_433002163_2_0_0&matching_block_id=1610578501_433002163_2_0_0&sr_pri_blocks=1610578501_433002163_2_0_0__1445000&from=searchresults,14450,,,Chāh Mahūnwāla,22.9,Apartment,"6 beds (2 extra-large doubles, 4 futons)",0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/846403075.webp?k=fcde3b3c4d4bb52d165c035babcedd9069d877e5d3206c1e7d991277a3752cdf&o=,4,Mianwali
