property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
The Flora,https://www.booking.com/hotel/pk/the-flora.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1403601501_412167735_0_0_0_907821&highlighted_blocks=1403601501_412167735_0_0_0_907821&matching_block_id=1403601501_412167735_0_0_0_907821&sr_pri_blocks=1403601501_412167735_0_0_0_907821_715000&from=searchresults,7150,,,Skardu,2.9,One-Bedroom House,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900497956.webp?k=db69fe791e33f7e2e1282add86bdde543450092effa84f35432da5567540580e&o=,4,Skardu
"Affordable House for Daily Rent in Skardu, Perfect for Families Tourists",https://www.booking.com/hotel/pk/affordable-house-for-daily-rent-in-skardu-perfect-for-families-tourists.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1699656101_441609196_2_0_0&highlighted_blocks=1699656101_441609196_2_0_0&matching_block_id=1699656101_441609196_2_0_0&sr_pri_blocks=1699656101_441609196_2_0_0__459000&from=searchresults,4590,,,Skardu,2.7,Three-Bedroom House,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/902553527.webp?k=161ecd1f07ea1b3c68645149638162f3cedfc06fd9fce457099cecf2b6f84e19&o=,5,Skardu
Gangchen Guest House,https://www.booking.com/hotel/pk/gangchen-guest-house-skardu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1383998202_410457436_2_1_0&highlighted_blocks=1383998202_410457436_2_1_0&matching_block_id=1383998202_410457436_2_1_0&sr_pri_blocks=1383998202_410457436_2_1_0__1200000&from=searchresults,12000,10,2.0,Skardu,2.6,Twin Room with Mountain View,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/668469677.webp?k=b317e37bdf855544e9f410f62e0ddb8e2ab1c3642bc44c50bd517b382df6b95f&o=,4,Skardu
Relax Inn Skardu,https://www.booking.com/hotel/pk/relax-inn-skardu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1403632702_412169550_2_41_0&highlighted_blocks=1403632702_412169550_2_41_0&matching_block_id=1403632702_412169550_2_41_0&sr_pri_blocks=1403632702_412169550_2_41_0__1400000&from=searchresults,14000,,,Skardu,4.0,Twin Room,2 single beds,1,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/676364339.webp?k=f2716b98900cd48947ed2794a17bd5a50fe4183ab06f1f1bae392a180cdab8a8&o=,3,Skardu
Kunlun Peak Inn - Skardu,https://www.booking.com/hotel/pk/kunlunpeakinnskardu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1669819103_438784666_3_42_0&highlighted_blocks=1669819103_438784666_3_42_0&matching_block_id=1669819103_438784666_3_42_0&sr_pri_blocks=1669819103_438784666_3_42_0__480000&from=searchresults,4800,,,Skardu,2.6,Triple Room with Private Bathroom,3 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/885300752.webp?k=a5cfd1240fbe4cc77b73dbd70fdf63848ef2861bf95f9c5e37943d4201c74ff6&o=,5,Skardu
EYE VIEW GUEST HOUSE skardu,https://www.booking.com/hotel/pk/eye-view-guest-house-skardu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1410258202_412785135_2_2_0&highlighted_blocks=1410258202_412785135_2_2_0&matching_block_id=1410258202_412785135_2_2_0&sr_pri_blocks=1410258202_412785135_2_2_0__1438200&from=searchresults,14382,,,Skardu,2.9,Triple Room,3 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/680253494.webp?k=cc1e20ee52fee445da1406b0091d347007724f085c3963b43731668014820796&o=,4,Skardu
Urban Stay,https://www.booking.com/hotel/pk/urban-stay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1392342702_411189032_2_2_0&highlighted_blocks=1392342702_411189032_2_2_0&matching_block_id=1392342702_411189032_2_2_0&sr_pri_blocks=1392342702_411189032_2_2_0__580000&from=searchresults,5800,,,Skardu,2.3,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/669672993.webp?k=fcb946054d4bada6fe944b5bf1a637f3fd84ddc13a2d18cb9b770175a8782d50&o=,4,Skardu
The Northleaf Cottage,https://www.booking.com/hotel/pk/the-northleaf-cottage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760967&all_sr_blocks=1644295201_434546494_4_0_0&highlighted_blocks=1644295201_434546494_4_0_0&matching_block_id=1644295201_434546494_4_0_0&sr_pri_blocks=1644295201_434546494_4_0_0__1600000&from=searchresults,16000,,,Skardu,2.9,One-Bedroom Villa,"3 beds (1 double, 2 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/869361603.webp?k=0756646cef615777683e6291329dcf882696d5971a304e7b722d0a95873a848d&o=,4,Skardu
Adventure Sarai Skardu,https://www.booking.com/hotel/pk/adventure-sarai-hunza.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760969&all_sr_blocks=1239231001_396098159_0_0_0&highlighted_blocks=1239231001_396098159_0_0_0&matching_block_id=1239231001_396098159_0_0_0&sr_pri_blocks=1239231001_396098159_0_0_0__950000&from=searchresults,9500,,,Skardu,2.5,Double or Twin Room,1 double bed,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/707946826.webp?k=b3978affb09c63e7b0048197da914f7c1dc9f6d2304c22eb1a3750dd0b47e875&o=,7,Skardu
Mountain Majesty Inn - Skardu - Guest House,https://www.booking.com/hotel/pk/mountain-majesty-inn-skardu-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzQ5MTZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAK4mcLTBsACAdICJGZiMDA1OWE3LWM4MDItNDViMy04NDUxLTZiNzEyZGFhOTdjMtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2774916&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=6f6c595cd676049e&srepoch=1785760969&all_sr_blocks=1673191601_439088337_2_2_0&highlighted_blocks=1673191601_439088337_2_2_0&matching_block_id=1673191601_439088337_2_2_0&sr_pri_blocks=1673191601_439088337_2_2_0__278460&from=searchresults,2785,,,Skardu,3.2,Standard Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/887127366.webp?k=74e996c8b325ac94f7255cfdc29dbb29b3e3243d2bc57c16d07cf209abed6c36&o=,5,Skardu
