property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Shelton Hotel Mardan,https://www.booking.com/hotel/pk/shelton-mardan-mardan.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg2MzZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALUlcLTBsACAdICJDJhM2VkNGVmLTFjZTUtNDE3ZC1hYjBjLTU0OGZlMWFhMWNjYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768636&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5dde586a2605017c&srepoch=1785760474&all_sr_blocks=1199953001_392322526_0_1_0&highlighted_blocks=1199953001_392322526_0_1_0&matching_block_id=1199953001_392322526_0_1_0&sr_pri_blocks=1199953001_392322526_0_1_0__760000&from=searchresults,7600,9.5,12.0,Mardan,1.6,Deluxe Double Room,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/553017447.webp?k=720c0674eed2759443031051c80aa0e578dd70b7802598ac738166dfa1d53c32&o=,12,Mardan
Alhamra Hotel,https://www.booking.com/hotel/pk/alhamra-mardan.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg2MzZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALUlcLTBsACAdICJDJhM2VkNGVmLTFjZTUtNDE3ZC1hYjBjLTU0OGZlMWFhMWNjYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768636&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5dde586a2605017c&srepoch=1785760474&all_sr_blocks=1414913005_441065473_2_41_0&highlighted_blocks=1414913005_441065473_2_41_0&matching_block_id=1414913005_441065473_2_41_0&sr_pri_blocks=1414913005_441065473_2_41_0__1317500&from=searchresults,13175,9.8,11.0,Mardan,4.9,Deluxe Queen Room,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/898864783.webp?k=d84fd4562f16f0a95f1a65c6097255fcc855fbaa17c88278c65506f120e2de5f&o=,5,Mardan
House C-153,https://www.booking.com/hotel/pk/house-c-153.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg2MzZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALUlcLTBsACAdICJDJhM2VkNGVmLTFjZTUtNDE3ZC1hYjBjLTU0OGZlMWFhMWNjYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768636&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5dde586a2605017c&srepoch=1785760474&all_sr_blocks=1696978902_441384347_2_1_0&highlighted_blocks=1696978902_441384347_2_1_0&matching_block_id=1696978902_441384347_2_1_0&sr_pri_blocks=1696978902_441384347_2_1_0__520000&from=searchresults,5200,,,Mardan,5.6,Superior Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900758998.webp?k=08a9fe7a662996f1ab48418d145df42e296c8ce431cde5185f1cec9c54b8a306&o=,5,Mardan
Ibrahim flats Mardan,https://www.booking.com/hotel/pk/ibrahim-flats-mardan.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg2MzZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALUlcLTBsACAdICJDJhM2VkNGVmLTFjZTUtNDE3ZC1hYjBjLTU0OGZlMWFhMWNjYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768636&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5dde586a2605017c&srepoch=1785760474&all_sr_blocks=1507462901_422496377_3_0_0&highlighted_blocks=1507462901_422496377_3_0_0&matching_block_id=1507462901_422496377_3_0_0&sr_pri_blocks=1507462901_422496377_3_0_0__1000000&from=searchresults,10000,,,Mardan,5.6,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/760637379.webp?k=e67cfb63f60b5403aa6dc6f65b542b691bca1b01f2bdcea69e595b285a76bcae&o=,4,Mardan
