property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Peaceful Stay In Peshawar,https://www.booking.com/hotel/pk/grane-sapphire-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1580359504_429137413_2_0_0&highlighted_blocks=1580359504_429137413_2_0_0&matching_block_id=1580359504_429137413_2_0_0&sr_pri_blocks=1580359504_429137413_2_0_0__760000&from=searchresults,7600,9.0,16,Peshawar,19.7,Deluxe Double or Twin Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/842002772.webp?k=c122f478666e82d565bba8cf05bfee9fc8ac876dccf84b485b9c1136fa34fe4d&o=,13,Charsadda
Chandi Hotel and Apartments,https://www.booking.com/hotel/pk/chandi-and-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1270562702_399823852_0_0_0&highlighted_blocks=1270562702_399823852_0_0_0&matching_block_id=1270562702_399823852_0_0_0&sr_pri_blocks=1270562702_399823852_0_0_0__341000&from=searchresults,3410,1.2,5,Peshawar,19.7,Twin Room,2 single beds,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/592271091.webp?k=20359a8b080efa0591e7b56e66d293e0f567aca43e83d0ee42b7eb16edf373f6&o=,3,Charsadda
The nexus Hotel Apartments,https://www.booking.com/hotel/pk/the-nexus-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1179155001_390398959_2_1_0_351618&highlighted_blocks=1179155001_390398959_2_1_0_351618&matching_block_id=1179155001_390398959_2_1_0_351618&sr_pri_blocks=1179155001_390398959_2_1_0_351618_918000&from=searchresults,9180,9.0,39,Peshawar,18.8,Deluxe Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/540608614.webp?k=4565e35dde18715ac3820397bb19c570df6f11f5d84ad4ca69a5f4cfc4af531a&o=,5,Charsadda
Peshawar Barracks Hotel Estb-1867,https://www.booking.com/hotel/pk/peshawar-barracks-peshawar1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1139158603_421164740_2_1_0&highlighted_blocks=1139158603_421164740_2_1_0&matching_block_id=1139158603_421164740_2_1_0&sr_pri_blocks=1139158603_421164740_2_1_0__2040000&from=searchresults,20400,8.9,295,Peshawar,24.0,Deluxe Double or Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/521017895.webp?k=f02373728004881a8359fb7b92d3f3307faf052ace4206df77336f05c2827c67&o=,15,Charsadda
Hotel Crescent,https://www.booking.com/hotel/pk/crescent.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1118934401_384717908_1_0_0%2C1118934401_384717908_1_0_0&highlighted_blocks=1118934401_384717908_1_0_0%2C1118934401_384717908_1_0_0&matching_block_id=1118934401_384717908_1_0_0&sr_pri_blocks=1118934401_384717908_1_0_0__675000%2C1118934401_384717908_1_0_0__675000&from=searchresults,13500,4.7,21,Tahkāl Pāyān,24.7,Deluxe Double Room,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/511525860.webp?k=401fde40b61a09a7a6456eda8c409fd868acc52729d4ca7c614359056d6f8c1e&o=,6,Charsadda
Hotel Tourmaline Peshawar,https://www.booking.com/hotel/pk/tourmaline-peshawar-peshawar1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1203450004_392591120_0_1_0&highlighted_blocks=1203450004_392591120_0_1_0&matching_block_id=1203450004_392591120_0_1_0&sr_pri_blocks=1203450004_392591120_0_1_0__1350000&from=searchresults,13500,8.0,111,Peshawar,21.4,Deluxe Double Room,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/556274326.webp?k=e8c49e6da98ce43832d1a9d4260ea2a56c40a2b9fbca48b0a1f9c133466f7c9d&o=,11,Charsadda
Rsheen inn Apartments,https://www.booking.com/hotel/pk/rasheen-inn-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1615410101_432428343_0_0_0&highlighted_blocks=1615410101_432428343_0_0_0&matching_block_id=1615410101_432428343_0_0_0&sr_pri_blocks=1615410101_432428343_0_0_0__550000&from=searchresults,5500,10,1,Peshawar,25.0,One-Bedroom Standard Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/854995296.webp?k=82e982a26ad5014b91e27708d9f5225ba1d2d28d710369b352c5c9bd9589b01f&o=,4,Charsadda
Fort Continental Hotel,https://www.booking.com/hotel/pk/fort-continental-peshawar2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1209250302_439032512_0_0_0&highlighted_blocks=1209250302_439032512_0_0_0&matching_block_id=1209250302_439032512_0_0_0&sr_pri_blocks=1209250302_439032512_0_0_0__1200000&from=searchresults,12000,2.0,1,Peshawar,21.3,Deluxe King Room,1 single bed,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/560087581.webp?k=5d7a9c9cf5280b7638a790aac8b73305f568ee540636565e9b2eb0ad90560a60&o=,11,Charsadda
Destination Heritage Peshawar,https://www.booking.com/hotel/pk/destination-heritage-peshawar.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTc5MjZICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALdlsLTBsACAdICJDUzZjI0Y2E3LTlhMTYtNDA0Yi05NmU1LTI3ZTQ3YTU4OWYwMdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2757926&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f69658aed00d01e6&srepoch=1785760610&all_sr_blocks=1364825104_0_2_1_0&highlighted_blocks=1364825104_0_2_1_0&matching_block_id=1364825104_0_2_1_0&sr_pri_blocks=1364825104_0_2_1_0__1166261&from=searchresults,11663,6.6,36,Peshawar,24.6,Standard Twin Room,2 single beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/670034179.webp?k=151f391a67f45c89e86ccb1637f61777a3bd8ddbace51f9cdffa3bc814dbbdbf&o=,10,Charsadda
