property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Faisalabad Serena Hotel,https://www.booking.com/hotel/pk/faisalabad-serena.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=109710712_274304051_0_41_0&highlighted_blocks=109710712_274304051_0_41_0&matching_block_id=109710712_274304051_0_41_0&sr_pri_blocks=109710712_274304051_0_41_0__9500&from=searchresults,26399,8.2,294.0,Faisalabad,1.2,Deluxe Double Room,1 large double bed,1,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/82073976.webp?k=a203d86cb2f6bf0ec413f058b387c10b6dce1d7d3cccc8e9897d9b044902aebf&o=,14,Faisalabad
Gulistan Inn,https://www.booking.com/hotel/pk/zafar-homes.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1329472803_425532842_2_0_0&highlighted_blocks=1329472803_425532842_2_0_0&matching_block_id=1329472803_425532842_2_0_0&sr_pri_blocks=1329472803_425532842_2_0_0__550000&from=searchresults,5500,6.5,53.0,Faisalabad,3.5,Double or Twin Room with View,1 large double bed,0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/667599099.webp?k=c3e1b02b36141e054fc23e128e0f2553f3e02fbd60697f26531ac4c8a3c8ffd3&o=,3,Faisalabad
2BR Stay at Global properties Self check-in,https://www.booking.com/hotel/pk/2br-stay-at-global-properties-self-check-in.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1679497501_439726367_3_2_0&highlighted_blocks=1679497501_439726367_3_2_0&matching_block_id=1679497501_439726367_3_2_0&sr_pri_blocks=1679497501_439726367_3_2_0__1062500&from=searchresults,10625,9.2,8.0,Faisalabad,7.1,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890683843.webp?k=79f928e068df8ba09c8ffe21548c5a5c4bb63ee303dc37c6affdf13074305453&o=,4,Faisalabad
Best Western Faisalabad,https://www.booking.com/hotel/pk/oxygym.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1182223410_437443543_2_1_0&highlighted_blocks=1182223410_437443543_2_1_0&matching_block_id=1182223410_437443543_2_1_0&sr_pri_blocks=1182223410_437443543_2_1_0__1900000&from=searchresults,19000,8.6,342.0,Faisalabad,5.2,Deluxe King Room with Shower - Smoking,1 extra-large double bed,1,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/624886869.webp?k=d15c6877232ec122de302d287b55527a0dfcf5894ae81c9431a1e519c7c2bd18&o=,12,Faisalabad
Pansota House,https://www.booking.com/hotel/pk/pansota-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1302691301_403138710_2_2_0&highlighted_blocks=1302691301_403138710_2_2_0&matching_block_id=1302691301_403138710_2_2_0&sr_pri_blocks=1302691301_403138710_2_2_0__765000&from=searchresults,7650,9.3,83.0,Faisalabad,4.4,King Room,1 large double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/609554886.webp?k=303f02ad26100776e4aaa9167443df088a095c4550defbee58ede1ce279cd94d&o=,3,Faisalabad
Luxury studio friendly & families self check-in,https://www.booking.com/hotel/pk/feel-the-luxury-live-the-comfort-1br-self-check-in.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1653909701_437333389_2_2_0&highlighted_blocks=1653909701_437333389_2_2_0&matching_block_id=1653909701_437333389_2_2_0&sr_pri_blocks=1653909701_437333389_2_2_0__961200&from=searchresults,9612,9.7,6.0,Faisalabad,6.4,One-Bedroom Apartment,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/877924494.webp?k=9edc6e73915c5a3f035c26821456c9c91b0bbf97eceacb00d64f8ceb021297e1&o=,6,Faisalabad
Grand Regent Hotel and Suites,https://www.booking.com/hotel/pk/grand-regent-and-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=548902001_428717631_2_41_0_715849&highlighted_blocks=548902001_428717631_2_41_0_715849&matching_block_id=548902001_428717631_2_41_0_715849&sr_pri_blocks=548902001_428717631_2_41_0_715849_1387500&from=searchresults,13875,6.9,41.0,Faisalabad,2.5,Deluxe Double or Twin Room,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/617929316.webp?k=53449bf34ce4462fa8b661c1989d5fcde460b07732ddc677edb8919f0c97ccc7&o=,14,Faisalabad
Avari Xpress Faisalabad,https://www.booking.com/hotel/pk/avari-xpress-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__6239&from=searchresults,17337,7.9,442.0,Faisalabad,3.4,Superior Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/107589975.webp?k=673f7a562130285971f2b1bee1671045a05be3c6fa38222e10959c8052868799&o=,9,Faisalabad
Comfy Cottages Executive,https://www.booking.com/hotel/pk/the-urban-nest-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1508028801_422552194_6_1_0&highlighted_blocks=1508028801_422552194_6_1_0&matching_block_id=1508028801_422552194_6_1_0&sr_pri_blocks=1508028801_422552194_6_1_0__1249900&from=searchresults,12499,8.7,7.0,Faisalabad,10.2,Two-Bedroom Apartment,"4 beds (1 double, 1 extra-large double, 2 sofa beds)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/893812332.webp?k=21e81b4d2895e1fcd793d9cf0f487477492f16c278c6d01d0604f5efd41f89d7&o=,4,Faisalabad
Suites Inn,https://www.booking.com/hotel/pk/suites-inn-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1530687201_424596950_2_0_0&highlighted_blocks=1530687201_424596950_2_0_0&matching_block_id=1530687201_424596950_2_0_0&sr_pri_blocks=1530687201_424596950_2_0_0__552000&from=searchresults,5520,6.8,14.0,Faisalabad,4.9,Two-Bedroom Apartment,2 extra-large double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/794054223.webp?k=e45253715f48ea87421c87eb2daed5a7e4a0d627f2156acfa5029109fa241008&o=,4,Faisalabad
