property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Eagle nest cottage nathia gali kalabagh,https://www.booking.com/hotel/pk/eagle-nest-cottage-nathia-gali-kalabagh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1652423302_437219937_5_0_0&highlighted_blocks=1652423302_437219937_5_0_0&matching_block_id=1652423302_437219937_5_0_0&sr_pri_blocks=1652423302_437219937_5_0_0__1600000&from=searchresults,16000,,,Nathia Gali,3.9,Triple Room with Mountain View,"4 beds (3 singles, 1 extra-large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/873112889.webp?k=130dedbbe2674f3b3fb32b3eee2c5ac044b7447f856eb9759f6127026b6b2e04&o=,4,Nathia Gali
Skyline Cottage,https://www.booking.com/hotel/pk/skyline-cottage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1698539301_441516214_2_2_0&highlighted_blocks=1698539301_441516214_2_2_0&matching_block_id=1698539301_441516214_2_2_0&sr_pri_blocks=1698539301_441516214_2_2_0__1784949&from=searchresults,17849,,,Nathia Gali,4.6,Three-Bedroom Apartment,"6 beds (2 singles, 1 double, 3 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/901583653.webp?k=30400c5704e255f7ff942ed3780a964f4f8de0c092472d83827fc347b4733169&o=,5,Nathia Gali
The Skyline Cottage,https://www.booking.com/hotel/pk/pine-view-cottage-nathia-gali.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1690187801_440772531_7_2_0&highlighted_blocks=1690187801_440772531_7_2_0&matching_block_id=1690187801_440772531_7_2_0&sr_pri_blocks=1690187801_440772531_7_2_0__2974915&from=searchresults,29749,9.0,2.0,Nathia Gali,4.6,One-Bedroom Apartment,"8 beds (4 singles, 1 double, 3 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/897512269.webp?k=8d83ef0f7a619373a80e390098049513d54b30e1dbdbd5d08d60a1d7f79a6dc9&o=,4,Nathia Gali
Nathia gali Hill top resort,https://www.booking.com/hotel/pk/nathia-gali-hill-top-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1672737901_439040476_13_2_0&highlighted_blocks=1672737901_439040476_13_2_0&matching_block_id=1672737901_439040476_13_2_0&sr_pri_blocks=1672737901_439040476_13_2_0__4037500&from=searchresults,40375,1.0,2.0,Nathia Gali,3.8,Three-Bedroom Apartment,"7 beds (2 extra-large doubles, 2 sofa beds, 3 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/886931384.webp?k=b275f260d07091c6e45824a9de2ee5c190b29936df0f82603ac60d55b52be12b&o=,4,Nathia Gali
Luxury Apartment with Stunning Hill Views,https://www.booking.com/hotel/pk/luxury-apartment-with-stunning-hill-views.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1675085701_439261292_9_0_0&highlighted_blocks=1675085701_439261292_9_0_0&matching_block_id=1675085701_439261292_9_0_0&sr_pri_blocks=1675085701_439261292_9_0_0__7475000&from=searchresults,74750,,,Nathia Gali,3.2,Four-Bedroom Apartment,"6 beds (2 singles, 3 doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/888142682.webp?k=e426e3042491d56f1c388da1064be27fbf7807f073aa53a32d70a35eaa7db86e&o=,5,Nathia Gali
Mashal Palace,https://www.booking.com/hotel/pk/mashal-palace.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1219677703_395107314_2_2_0_478935&highlighted_blocks=1219677703_395107314_2_2_0_478935&matching_block_id=1219677703_395107314_2_2_0_478935&sr_pri_blocks=1219677703_395107314_2_2_0_478935_1499900&from=searchresults,14999,7.0,3.0,Nathia Gali,3.8,Double Room,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/585634330.webp?k=bbcf5942a5ae78ce8e1fa5544b057af64d68c92f3a220b08e1a0dab5074da4bb&o=,10,Nathia Gali
CLOUD HEIGHTS COTTAGE NATHIA GALi,https://www.booking.com/hotel/pk/pine-peak-cottage-nathia-gali.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1684910106_440141523_5_2_0&highlighted_blocks=1684910106_440141523_5_2_0&matching_block_id=1684910106_440141523_5_2_0&sr_pri_blocks=1684910106_440141523_5_2_0__1599900&from=searchresults,15999,,,Nathia Gali,3.4,Deluxe Queen Room with Two Queen Beds,Deluxe Queen Room with Two Queen Beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/893245730.webp?k=998d9c5000174e942e0eaa31f48fb3cce20ba730374af8550a05c69afa1b4a19&o=,4,Nathia Gali
The HillsCape,https://www.booking.com/hotel/pk/the-hillscape.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1689935501_440637549_5_0_0&highlighted_blocks=1689935501_440637549_5_0_0&matching_block_id=1689935501_440637549_5_0_0&sr_pri_blocks=1689935501_440637549_5_0_0__3200000&from=searchresults,32000,9.0,1.0,Nathia Gali,5.8,One-Bedroom Apartment,"3 beds (2 doubles, 1 bunk bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/895690095.webp?k=2916142697b7fa8d3af065ffb96a75afa798f6269d937dbf2fda2d503de94ade&o=,5,Nathia Gali
Mashal Palace Apartment's,https://www.booking.com/hotel/pk/mashal-palace-nathia-gali.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1240871802_398958214_0_2_0&highlighted_blocks=1240871802_398958214_0_2_0&matching_block_id=1240871802_398958214_0_2_0&sr_pri_blocks=1240871802_398958214_0_2_0__2999900&from=searchresults,29999,5.3,3.0,Nathia Gali,3.8,Four-Bedroom Standard Apartment,"9 beds (2 singles, 1 double, 2 large doubles, 4 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/585694079.webp?k=ef22246d3d847287ad27e3558cf72d50265df1469d547a3a335dec1351ddbcdf&o=,10,Nathia Gali
Montieera lodges nathiagali,https://www.booking.com/hotel/pk/montieera-lodges-nathiagali.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAzMjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALLl8LTBsACAdICJDljZjEzZjU2LTdkMGUtNGE2Mi1iZTA4LWY1YjAyMDEyMjA0N9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770324&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7c9c58e5844b0241&srepoch=1785760727&all_sr_blocks=1694355801_441092645_2_1_0&highlighted_blocks=1694355801_441092645_2_1_0&matching_block_id=1694355801_441092645_2_1_0&sr_pri_blocks=1694355801_441092645_2_1_0__4692000&from=searchresults,46920,,,Nathia Gali,0.5,Family Two-Bedroom Apartment with View,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/899097149.webp?k=46b23c4a19ace030b18e9d40ca408e0c0a44934e4eb6dec4a39cb9ca002fb298&o=,5,Nathia Gali
