property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Avari Boutique Gujranwala,https://www.booking.com/hotel/pk/avari-boutique-gujranwala.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1351755301_407512798_2_41_0&highlighted_blocks=1351755301_407512798_2_41_0&matching_block_id=1351755301_407512798_2_41_0&sr_pri_blocks=1351755301_407512798_2_41_0__2013300&from=searchresults,20133,9.4,63.0,Fattu Mand,4.7,Deluxe Twin Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/655710407.webp?k=d157ecda635487ed4cecd6cd275f14df953237ef6f0cdcbdd3d3184cb998c04f&o=,11,Gujranwala
BHM Faraz hotel,https://www.booking.com/hotel/pk/bhm-faraz.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1670622702_438846394_2_1_0&highlighted_blocks=1670622702_438846394_2_1_0&matching_block_id=1670622702_438846394_2_1_0&sr_pri_blocks=1670622702_438846394_2_1_0__977415&from=searchresults,9774,,,Theri Sānsi,2.1,Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/885696477.webp?k=118a71ea15487c803890353f860928896d4761bd8c04ed0bc3b2e6c2d368f92b&o=,10,Gujranwala
HD Smart Hotel,https://www.booking.com/hotel/pk/hd-smart-gujranwala1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1696167102_0_2_0_0&highlighted_blocks=1696167102_0_2_0_0&matching_block_id=1696167102_0_2_0_0&sr_pri_blocks=1696167102_0_2_0_0__306501&from=searchresults,3065,,,Kot Mergulla,2.4,Double Room,1 double bed,0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/900260522.webp?k=dbbcdd00b2c1047409bf8f7374b55a8b965bc47195a631c41c762943bdd556ef&o=,3,Gujranwala
AS Guest Rooms,https://www.booking.com/hotel/pk/as-guest-rooms-gujranwala.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1387171701_410727623_2_0_0&highlighted_blocks=1387171701_410727623_2_0_0&matching_block_id=1387171701_410727623_2_0_0&sr_pri_blocks=1387171701_410727623_2_0_0__450000&from=searchresults,4500,8.4,28.0,Ado Rāi,8.8,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/666389176.webp?k=af2a81d9c6dc4158972e00001edda1bced056c95f4f33d8e054dfca43ad10ea3&o=,10,Gujranwala
Future Residency,https://www.booking.com/hotel/pk/future-residency-gujranwala1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1527625901_424335919_3_1_0&highlighted_blocks=1527625901_424335919_3_1_0&matching_block_id=1527625901_424335919_3_1_0&sr_pri_blocks=1527625901_424335919_3_1_0__980000&from=searchresults,9800,4.0,3.0,Shāh Shām Ali,8.5,Deluxe Room,"3 beds (1 sofa bed, 1 large double, 1 futon)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/777135890.webp?k=88285c9d8c543a5408bc38c8d580511b2329f24234131a66a5e38babde59f1cf&o=,4,Gujranwala
Supreme Apartments,https://www.booking.com/hotel/pk/high-rise-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1384639901_410503311_2_0_0&highlighted_blocks=1384639901_410503311_2_0_0&matching_block_id=1384639901_410503311_2_0_0&sr_pri_blocks=1384639901_410503311_2_0_0__495000&from=searchresults,4950,6.6,9.0,Nawānpind,7.8,One-Bedroom Apartment,"2 beds (1 extra-large double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/716531704.webp?k=233b339a3fee8125e2dba1d5fd22ddb0a64a5db4ae1c6be129516f0a8bb3ff8c&o=,10,Gujranwala
Elegance Abounds,https://www.booking.com/hotel/pk/elegance-abounds.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1501111601_421787444_2_0_0&highlighted_blocks=1501111601_421787444_2_0_0&matching_block_id=1501111601_421787444_2_0_0&sr_pri_blocks=1501111601_421787444_2_0_0__900000&from=searchresults,9000,9.2,8.0,Qila Malla Singh,5.2,Double Room with Private Bathroom,"4 beds (1 double, 1 large double, 2 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/765272484.webp?k=01e2bbe91a5181898a04bd4f03d78d5c9faf95dd7fdc550efda3d2c8f952f410&o=,4,Gujranwala
Elegance Abounds,https://www.booking.com/hotel/pk/elegance-abounds-gujranwala.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1501139801_428284642_2_0_0&highlighted_blocks=1501139801_428284642_2_0_0&matching_block_id=1501139801_428284642_2_0_0&sr_pri_blocks=1501139801_428284642_2_0_0__855000&from=searchresults,8550,5.8,5.0,Qila Malla Singh,5.2,Double Room,"5 beds (1 double, 4 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/765274937.webp?k=b3a5f18fdeffdd4bb660dee63a06dd84070642c2f7b8ea6c58896399da2ae816&o=,4,Gujranwala
K Apartments,https://www.booking.com/hotel/pk/k-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1480139201_419467823_2_0_0&highlighted_blocks=1480139201_419467823_2_0_0&matching_block_id=1480139201_419467823_2_0_0&sr_pri_blocks=1480139201_419467823_2_0_0__700000&from=searchresults,7000,,,Kotli Sāhib Singh,8.4,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/734989464.webp?k=ce374d570b3960da5e29cfd367863351b66e8f1b08ee0d45af839afcc4af2c01&o=,4,Gujranwala
SH VILLA Executive,https://www.booking.com/hotel/pk/sh-villa-executive.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjE3NDFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKj8LTBsACAdICJDdhYTcyNWQ2LTE0ZjMtNDFhMy1iZDU1LTE4YzQ4MDQ3ZmIwZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761741&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1c0756c5ae3107cf&srepoch=1785759630&all_sr_blocks=1611107202_432022962_2_2_0&highlighted_blocks=1611107202_432022962_2_2_0&matching_block_id=1611107202_432022962_2_2_0&sr_pri_blocks=1611107202_432022962_2_2_0__550000&from=searchresults,5500,7.0,1.0,Dhingrānwāli,11.1,Deluxe King Room,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/846905115.webp?k=dfd9b6ad8a096457d4c3311d3be0b6e77e1a88e33c0d4a4a7b6e43067e5f6d0e&o=,4,Gujranwala
