property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Central City 2BHK by StayMehman,https://www.booking.com/hotel/pk/central-city-2-bhk.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=241&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1189684301_402428525_4_0_0&highlighted_blocks=1189684301_402428525_4_0_0&matching_block_id=1189684301_402428525_4_0_0&sr_pri_blocks=1189684301_402428525_4_0_0__1755000&from=searchresults,17550,9.8,18.0,Rawalpindi,9.4,Two-Bedroom Apartment with City View,"4 beds (2 extra-large doubles, 2 sofa beds)",0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/676000089.webp?k=a4687f7f50d7973fc359be66065887b2371b93ab8f76c7d380c213046e9194c0&o=,12,Rawalpindi
Seven Residence- Luxury Stay- 1BR Bahria Phase 7,https://www.booking.com/hotel/pk/seven-residence-luxury-stay-1br-bahria-phase-7.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=242&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1581197901_429219401_3_0_0&highlighted_blocks=1581197901_429219401_3_0_0&matching_block_id=1581197901_429219401_3_0_0&sr_pri_blocks=1581197901_429219401_3_0_0__800000&from=searchresults,8000,,,Rawalpindi,9.6,One-Bedroom Apartment,"2 beds (1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/823108578.webp?k=8aefcf1b49c79ccc87794605c429d63885508389e77ed394f47578ce7be789a8&o=,4,Rawalpindi
Havana Black 1BHK - Luxury -Bahria heights-1,https://www.booking.com/hotel/pk/havana-black-1bhk-luxury-bahria-heights-1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=243&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1680548901_439812995_5_0_0&highlighted_blocks=1680548901_439812995_5_0_0&matching_block_id=1680548901_439812995_5_0_0&sr_pri_blocks=1680548901_439812995_5_0_0__816000&from=searchresults,8160,,,Rawalpindi,6.0,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/891201006.webp?k=b9f3840bb976a49aac189dc1d907bae647449e948d305892bce5a9e9a84cc902&o=,6,Rawalpindi
1 bed fully furnished apartment,https://www.booking.com/hotel/pk/1-bed-fully-furnished-apartment-islamabad1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=244&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1461178401_417409758_3_0_0&highlighted_blocks=1461178401_417409758_3_0_0&matching_block_id=1461178401_417409758_3_0_0&sr_pri_blocks=1461178401_417409758_3_0_0__714000&from=searchresults,7140,,,Rawalpindi,7.6,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/717232876.webp?k=b4bb84512a307958f2af0c82da47a22eef4c22bd8b86e1bf17556c748c59a3e8&o=,4,Rawalpindi
The Grandeur Suite 2,https://www.booking.com/hotel/pk/the-grandeur-rawalpindi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=245&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1599333101_430919382_2_1_0&highlighted_blocks=1599333101_430919382_2_1_0&matching_block_id=1599333101_430919382_2_1_0&sr_pri_blocks=1599333101_430919382_2_1_0__650000&from=searchresults,6500,10,4.0,Rawalpindi,2.3,Double Room with Private Bathroom,"2 beds (1 double, 1 extra-large double)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/837165700.webp?k=31b7491e781b4e38a5d102235b9ffb049321af619b0deef6fdc36488dc532993&o=,4,Rawalpindi
Pak Islamabad Guest House,https://www.booking.com/hotel/pk/pak-islamabad-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=246&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1671758402_438939384_2_0_0&highlighted_blocks=1671758402_438939384_2_0_0&matching_block_id=1671758402_438939384_2_0_0&sr_pri_blocks=1671758402_438939384_2_0_0__520000&from=searchresults,5200,,,Rawalpindi,19.9,Twin Room,"3 beds (2 singles, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/886996069.webp?k=3cf288d68fb081ed4e936b53dcc013d731ffaa42c1faf78191ebbb3d2b8fc748&o=,5,Rawalpindi
hidden gem for you,https://www.booking.com/hotel/pk/hidden-gem-for-you.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=247&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1365552701_408847381_0_0_0&highlighted_blocks=1365552701_408847381_0_0_0&matching_block_id=1365552701_408847381_0_0_0&sr_pri_blocks=1365552701_408847381_0_0_0__2090000&from=searchresults,20900,9.0,2.0,Rawalpindi,7.7,One-Bedroom Apartment,"4 beds (1 double, 1 sofa bed, 2 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/692131433.webp?k=8530cc8099295014464aac28a6fb369157354efc4fafc9cdbddf72a3fa3dd383&o=,4,Rawalpindi
Paklodge,https://www.booking.com/hotel/pk/paklodge-rawalpindi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=248&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1494037201_421065608_2_1_0&highlighted_blocks=1494037201_421065608_2_1_0&matching_block_id=1494037201_421065608_2_1_0&sr_pri_blocks=1494037201_421065608_2_1_0__400000&from=searchresults,4000,,,Rawalpindi,9.8,Double Room,"6 beds (3 singles, 3 doubles)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/747388254.webp?k=e029d8464394fa5dae9fa95ddcd730e97b007b86fd061612ab49f9fa27cbeb5c&o=,4,Rawalpindi
Bahria Sunrise Apartments,https://www.booking.com/hotel/pk/bahria-sunrise-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=249&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759567&all_sr_blocks=1498394701_421579365_2_0_0&highlighted_blocks=1498394701_421579365_2_0_0&matching_block_id=1498394701_421579365_2_0_0&sr_pri_blocks=1498394701_421579365_2_0_0__1250000&from=searchresults,12500,,,Rawalpindi,6.0,Deluxe One-Bedroom Apartment,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/760023320.webp?k=279059e187bc565dc2bc10b3b03def29456091ca3135f327685e58937c5949f9&o=,10,Rawalpindi
Korean Themed Luxury 2BHK with City Views,https://www.booking.com/hotel/pk/korean-themed-luxury-2bhk-with-city-views.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=250&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759569&all_sr_blocks=1390700302_411036887_2_0_0&highlighted_blocks=1390700302_411036887_2_0_0&matching_block_id=1390700302_411036887_2_0_0&sr_pri_blocks=1390700302_411036887_2_0_0__855000&from=searchresults,8550,,,Rawalpindi,9.5,One-Bedroom Apartment,"3 beds (2 sofa beds, 1 large double)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/668726144.webp?k=b7612d0682007d0355729f8077a7cba1856bab91a19baea67158a47be54c1e2b&o=,10,Rawalpindi
