property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Islamabad Serena Hotel,https://www.booking.com/hotel/pk/islamabad-serena-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=106810201_439615904_0_41_0&highlighted_blocks=106810201_439615904_0_41_0&matching_block_id=106810201_439615904_0_41_0&sr_pri_blocks=106810201_439615904_0_41_0__17000&from=searchresults,47240,8.7,976.0,Islamabad,1.8,Deluxe Double Room,1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/183065428.webp?k=db6648f26ee40e1ab7caf3d12cb386f06ac30355668e16bbd391da5853f39154&o=,14,Islamabad
Movenpick Hotel Centaurus Islamabad,https://www.booking.com/hotel/pk/movenpick-centaurus-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1350489203_407397611_2_42_0&highlighted_blocks=1350489203_407397611_2_42_0&matching_block_id=1350489203_407397611_2_42_0&sr_pri_blocks=1350489203_407397611_2_42_0__11600&from_sustainable_property_sr=1&from=searchresults,32234,8.7,670.0,"Blue Area, Islamabad",4.5,Classic King Room,1 extra-large double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/881620682.webp?k=ed665373fbf1cc335088979bffaf7a045e3b9c7d3052b27c2692f003d850460a&o=,14,Islamabad
Islamabad Marriott Hotel,https://www.booking.com/hotel/pk/islamabad-marriott.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=39924401_118440414_2_1_0&highlighted_blocks=39924401_118440414_2_1_0&matching_block_id=39924401_118440414_2_1_0&sr_pri_blocks=39924401_118440414_2_1_0__4200000&from_sustainable_property_sr=1&from=searchresults,42000,8.5,554.0,Islamabad,0.7,"Deluxe, Guest room, 1 King",1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/825456805.webp?k=95ed7c919b95e65d9bd151906296f408876c33f80a354e0adc2dbc13f02e0b82&o=,16,Islamabad
Alpine Lodges,https://www.booking.com/hotel/pk/stay-well-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1411633502_412909112_0_2_0&highlighted_blocks=1411633502_412909112_0_2_0&matching_block_id=1411633502_412909112_0_2_0&sr_pri_blocks=1411633502_412909112_0_2_0__693000&from=searchresults,6930,7.4,98.0,"E-11 Sector, Islamabad",12.1,Deluxe Double Room (2 Adults + 1 Child),"2 beds (1 extra-large double, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/874128153.webp?k=809b56501bc6a710a3253253de095a896404b820fceb873a532d948984aaabb3&o=,11,Islamabad
Premium category Apartments,https://www.booking.com/hotel/pk/sky-line-2-in-qurtuba-heights.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1683978001_440110815_8_0_0&highlighted_blocks=1683978001_440110815_8_0_0&matching_block_id=1683978001_440110815_8_0_0&sr_pri_blocks=1683978001_440110815_8_0_0__1360000&from=searchresults,13600,6.4,22.0,"E-11 Sector, Islamabad",10.8,Two-Bedroom Apartment,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/898079966.webp?k=4e9924bbf0b54592a7ebb1def8bc832e0774afa5d8e268a1ba8d433fb1cfc096&o=,15,Islamabad
Taj Signature Hotel Islamabad,https://www.booking.com/hotel/pk/taj-signature-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1594091103_430446484_2_1_0&highlighted_blocks=1594091103_430446484_2_1_0&matching_block_id=1594091103_430446484_2_1_0&sr_pri_blocks=1594091103_430446484_2_1_0__2160000&from=searchresults,21600,8.4,155.0,"F-7 Sector, Islamabad",3.7,Standard King Room,1 extra-large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/833698027.webp?k=3a980596ad5bb12646421bc300d9bf8c97f55c9f56097e0760d1c822c22e4aaa&o=,14,Islamabad
Oriental Hotel Islamabad,https://www.booking.com/hotel/pk/dong-fang-jiu-dian.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1579286608_429340263_2_42_0&highlighted_blocks=1579286608_429340263_2_42_0&matching_block_id=1579286608_429340263_2_42_0&sr_pri_blocks=1579286608_429340263_2_42_0__692550&from=searchresults,6926,7.3,76.0,"F-8 Sector, Islamabad",5.1,Standard Queen Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/881769324.webp?k=15543138f06883a57134fd45839ce20324f5d5565374b67dcc9cda6d7cd6ca4a&o=,6,Islamabad
The Life Style Lodges opp Centaurus Mall,https://www.booking.com/hotel/pk/life-style-guest-house-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=887646522_358381650_2_2_0&highlighted_blocks=887646522_358381650_2_2_0&matching_block_id=887646522_358381650_2_2_0&sr_pri_blocks=887646522_358381650_2_2_0__700000&from=searchresults,7000,6.7,360.0,"F-7 Sector, Islamabad",4.1,Queen Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/758313760.webp?k=b9bc34248288e6cf6502e8f5758bbab16fd8b9cd0301209f9eab06bff4a4c3f6&o=,8,Islamabad
"Roomy Signature Hotel, Islamabad",https://www.booking.com/hotel/pk/roomy-signature-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1011554305_440995518_2_1_0_1177557&highlighted_blocks=1011554305_440995518_2_1_0_1177557&matching_block_id=1011554305_440995518_2_1_0_1177557&sr_pri_blocks=1011554305_440995518_2_1_0_1177557_3272500&from=searchresults,32725,8.3,734.0,"F-6 Sector, Islamabad",1.4,King Room with Garden View,1 double bed,1,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/463295676.webp?k=7875d270d9a806b06fd226248ec0dfee733d24db8c27b99a530e0880f844301f&o=,11,Islamabad
The 108 Hotel,https://www.booking.com/hotel/pk/the-108.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=721651803_395129618_2_1_0&highlighted_blocks=721651803_395129618_2_1_0&matching_block_id=721651803_395129618_2_1_0&sr_pri_blocks=721651803_395129618_2_1_0__2755200&from=searchresults,27552,8.9,324.0,"Blue Area, Islamabad",3.7,Deluxe King Room,1 extra-large double bed,1,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/762295272.webp?k=aa6248fe2778785dce6056f305e36b42a97382e66bc37a12f2b19af6692f5f76&o=,3,Islamabad
Regal Horizon G-13,https://www.booking.com/hotel/pk/regal-horizon-g-13-islamabad1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1690595802_440707493_5_0_0&highlighted_blocks=1690595802_440707493_5_0_0&matching_block_id=1690595802_440707493_5_0_0&sr_pri_blocks=1690595802_440707493_5_0_0__1400000&from=searchresults,14000,9.5,22.0,Islamabad,14.0,Deluxe Double or Twin Room with City View,"4 beds (1 single, 1 extra-large double, 2 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/896805473.webp?k=7d1a5397f5bc11cb6be078a36580f566158963ed4816ecf16006770cc8ea49a3&o=,13,Islamabad
LMY Boutique Hotel Serviced Apartments Blue Area Islamabad,https://www.booking.com/hotel/pk/hdjisns.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1687377201_440521423_2_1_0&highlighted_blocks=1687377201_440521423_2_1_0&matching_block_id=1687377201_440521423_2_1_0&sr_pri_blocks=1687377201_440521423_2_1_0__2040000&from=searchresults,20400,10,2.0,"Blue Area, Islamabad",4.6,Deluxe King Studio,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/896562374.webp?k=bc26033d53eb3ddd80103a5991810eb4c7d732d72ab4e0013e1db2f4752fc3f4&o=,15,Islamabad
Durrani Lodges - Islamabad G11,https://www.booking.com/hotel/pk/durrani-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1591179102_430352164_3_2_0&highlighted_blocks=1591179102_430352164_3_2_0&matching_block_id=1591179102_430352164_3_2_0&sr_pri_blocks=1591179102_430352164_3_2_0__293250&from=searchresults,2933,7.2,66.0,Islamabad,10.1,King Room with Balcony,"2 beds (1 double, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/832101060.webp?k=b75fa60a08df6a029efb5676a902928875204f305138507a7a099cce1e02fe44&o=,11,Islamabad
New Islamabad Hotel,https://www.booking.com/hotel/pk/nih.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1078032103_407015816_2_2_0&highlighted_blocks=1078032103_407015816_2_2_0&matching_block_id=1078032103_407015816_2_2_0&sr_pri_blocks=1078032103_407015816_2_2_0__519368&from=searchresults,5194,6.4,129.0,"G-7 Sector, Islamabad",3.5,Standard Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/879448064.webp?k=9f930ba2c47b7119946e5bf5f5990733d5e5dd94b243cadf37ea96d757309524&o=,14,Islamabad
Every lodge guesthouse,https://www.booking.com/hotel/pk/every-lodge-guesthouse-islamabad3.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1201997401_392467776_2_2_0&highlighted_blocks=1201997401_392467776_2_2_0&matching_block_id=1201997401_392467776_2_2_0&sr_pri_blocks=1201997401_392467776_2_2_0__252000&from=searchresults,2520,4.9,60.0,"G-9 Sector, Islamabad",7.7,Double Room with Mountain View,1 double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/632823904.webp?k=1a3d7b8c17810968e0d172d911a9837f646ae6364b6244fdaaf45c7fe4365bc7&o=,2,Islamabad
Adams Lodge F-7,https://www.booking.com/hotel/pk/adams-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1638627804_434160641_2_42_0&highlighted_blocks=1638627804_434160641_2_42_0&matching_block_id=1638627804_434160641_2_42_0&sr_pri_blocks=1638627804_434160641_2_42_0__427500&from=searchresults,4275,4.4,11.0,"F-7 Sector, Islamabad",3.5,Budget Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/866229655.webp?k=03f1effa59193a03fc5ba0401110c6711f94a8a4b05273f5f7d890e2cdf76793&o=,8,Islamabad
Ramada by Wyndham Islamabad,https://www.booking.com/hotel/pk/ramada-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=281208302_247146802_2_1_0&highlighted_blocks=281208302_247146802_2_1_0&matching_block_id=281208302_247146802_2_1_0&sr_pri_blocks=281208302_247146802_2_1_0__3800000&from=searchresults,38000,7.8,365.0,Islamabad,2.5,King Room - Smoking,,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/851066316.webp?k=4f8007a7b5295ff608e56c67096470508d7c7d47025b3909b4f54f9273648bcd&o=,13,Islamabad
Elysium Serviced Apartment,https://www.booking.com/hotel/pk/elysium-serviced-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1094740301_432963143_2_0_0&highlighted_blocks=1094740301_432963143_2_0_0&matching_block_id=1094740301_432963143_2_0_0&sr_pri_blocks=1094740301_432963143_2_0_0__2140000&from=searchresults,21400,8.6,16.0,"Blue Area, Islamabad",4.6,Studio Apartment with Balcony,"2 beds (1 extra-large double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/856458124.webp?k=d68c9ed66ea265aaa61673f4d9f69b6acee0debad38e69ec7dcbb230e57f5d5c&o=,12,Islamabad
Legacy Dreams,https://www.booking.com/hotel/pk/legacy-suites-by-shelton.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1440566102_415511471_0_1_0&highlighted_blocks=1440566102_415511471_0_1_0&matching_block_id=1440566102_415511471_0_1_0&sr_pri_blocks=1440566102_415511471_0_1_0__1550000&from=searchresults,15500,9.6,323.0,"F-7 Sector, Islamabad",3.9,Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/725677400.webp?k=ab717b42d96db865c0da31d3bfe8b043c9c5ec83f1ff1125a01a817aa0632cef&o=,12,Islamabad
Doolv Guest House,https://www.booking.com/hotel/pk/doolv-guest-house-islamabad2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1622327302_433017257_4_2_0&highlighted_blocks=1622327302_433017257_4_2_0&matching_block_id=1622327302_433017257_4_2_0&sr_pri_blocks=1622327302_433017257_4_2_0__500000&from=searchresults,5000,8.5,80.0,"Blue Area, Islamabad",4.2,Large Twin Room,"3 beds (1 extra-large double, 1 sofa bed, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/857061372.webp?k=e9b073f9cb4f4a99c923ab6af03f05b8513eadf7399d90a514ceda69567b4e75&o=,13,Islamabad
Emerald Inn,https://www.booking.com/hotel/pk/emerald-inn-islamabad4.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1668156002_438640246_2_1_0&highlighted_blocks=1668156002_438640246_2_1_0&matching_block_id=1668156002_438640246_2_1_0&sr_pri_blocks=1668156002_438640246_2_1_0__612000&from=searchresults,6120,7.4,5.0,"G-6 Sector, Islamabad",2.6,Deluxe Double Room (2 Adults + 1 Child),1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/883832040.webp?k=bcd6dd562f5abf550aac155615908afa55f2e6486b844d3845caa4328ec2986e&o=,10,Islamabad
Delano Guest House,https://www.booking.com/hotel/pk/delano-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=135245112_335428280_3_0_0&highlighted_blocks=135245112_335428280_3_0_0&matching_block_id=135245112_335428280_3_0_0&sr_pri_blocks=135245112_335428280_3_0_0__500000&from=searchresults,5000,6.5,26.0,Islamabad,8.4,Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/881028390.webp?k=214859f814f551dfdb139a19553984ac9f835598cf8a1cedd8b02ee7d6450c5c&o=,10,Islamabad
Royal Palace Boutique Hotel,https://www.booking.com/hotel/pk/royal-palace-boutique-islamabad1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjI4MTJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKqisLTBsACAdICJGIyYWUwNDZiLWE5YmEtNGI1Yi05MjRjLWFkYWU5NDcwN2MxM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2762812&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ed21559515340104&srepoch=1785759214&all_sr_blocks=1512098802_422955577_2_1_0&highlighted_blocks=1512098802_422955577_2_1_0&matching_block_id=1512098802_422955577_2_1_0&sr_pri_blocks=1512098802_422955577_2_1_0__1363230&from=searchresults,13632,8.5,109.0,"F-6 Sector, Islamabad",1.2,Superior Family Room,2 double beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/891185030.webp?k=24349a5207be17028ada35ea1f7692c1116c3b595a981c7e1ee25e347c3187ed&o=,8,Islamabad
