property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Solo Hotel,https://www.booking.com/hotel/pk/solo.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyNjJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL8ksLTBsACAdICJDQ4NDc5NTQ1LTE5NWEtNDg3Yy1iZDRkLWUxODY5MjY1ZjcxOdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770262&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=041957be46fe0219&srepoch=1785760127&all_sr_blocks=1633498201_433815135_2_0_0&highlighted_blocks=1633498201_433815135_2_0_0&matching_block_id=1633498201_433815135_2_0_0&sr_pri_blocks=1633498201_433815135_2_0_0__955000&from=searchresults,9550,6.5,2.0,Sargodha,9.9,Deluxe Double Room,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/863188233.webp?k=60c5e35e95d7b5bb4cfddc3ba27d74632bc18218abb9e724f9b9f905738235b6&o=,4,Narowal
Hotel One Sargodha,https://www.booking.com/hotel/pk/one-sargodha.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyNjJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL8ksLTBsACAdICJDQ4NDc5NTQ1LTE5NWEtNDg3Yy1iZDRkLWUxODY5MjY1ZjcxOdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770262&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=041957be46fe0219&srepoch=1785760127&all_sr_blocks=886034302_396281683_2_1_0&highlighted_blocks=886034302_396281683_2_1_0&matching_block_id=886034302_396281683_2_1_0&sr_pri_blocks=886034302_396281683_2_1_0__1600000&from=searchresults,16000,8.0,145.0,Sargodha,11.0,Deluxe Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/594749526.webp?k=d2a7e6a97eca7aac551f7fd930248154a58fbf9853f3c1464110ff4c32830325&o=,12,Narowal
G12 Guest House,https://www.booking.com/hotel/pk/g12-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyNjJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL8ksLTBsACAdICJDQ4NDc5NTQ1LTE5NWEtNDg3Yy1iZDRkLWUxODY5MjY1ZjcxOdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770262&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=041957be46fe0219&srepoch=1785760127&all_sr_blocks=1317670903_405404930_2_2_0&highlighted_blocks=1317670903_405404930_2_2_0&matching_block_id=1317670903_405404930_2_2_0&sr_pri_blocks=1317670903_405404930_2_2_0__612000&from=searchresults,6120,8.7,63.0,Sargodha,11.3,Deluxe Double Room with Bath,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/699243125.webp?k=706dd9182c43025381c276895b9788c03f23108aa4631b87c90691d594572a49&o=,6,Narowal
Kings Hotel,https://www.booking.com/hotel/pk/kings-sargodha1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyNjJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL8ksLTBsACAdICJDQ4NDc5NTQ1LTE5NWEtNDg3Yy1iZDRkLWUxODY5MjY1ZjcxOdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770262&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=041957be46fe0219&srepoch=1785760127&all_sr_blocks=1265603704_399226732_2_2_0&highlighted_blocks=1265603704_399226732_2_2_0&matching_block_id=1265603704_399226732_2_2_0&sr_pri_blocks=1265603704_399226732_2_2_0__750000&from=searchresults,7500,5.6,32.0,Sargodha,11.3,Deluxe Double Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/607881239.webp?k=d407cc834f96d23c7bc5b1736f2a805c37b77667fa780938cd795e5ecca1f890&o=,8,Narowal
Skyline Hotel,https://www.booking.com/hotel/pk/skyline-sargodha.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyNjJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL8ksLTBsACAdICJDQ4NDc5NTQ1LTE5NWEtNDg3Yy1iZDRkLWUxODY5MjY1ZjcxOdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770262&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=041957be46fe0219&srepoch=1785760127&all_sr_blocks=1488398502_420302929_2_1_0_1317506&highlighted_blocks=1488398502_420302929_2_1_0_1317506&matching_block_id=1488398502_420302929_2_1_0_1317506&sr_pri_blocks=1488398502_420302929_2_1_0_1317506_1350000&from=searchresults,13500,8.6,22.0,Sargodha,10.5,Deluxe Double or Twin Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/744411327.webp?k=537ee39d0c3398ee57b33db6b7a23b09c091c5d44ef442c43f4c243807641293&o=,11,Narowal
Private Guest house,https://www.booking.com/hotel/pk/private-guest-house-sargodha2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyNjJICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL8ksLTBsACAdICJDQ4NDc5NTQ1LTE5NWEtNDg3Yy1iZDRkLWUxODY5MjY1ZjcxOdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770262&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=041957be46fe0219&srepoch=1785760127&all_sr_blocks=1695068301_441169613_2_0_0&highlighted_blocks=1695068301_441169613_2_0_0&matching_block_id=1695068301_441169613_2_0_0&sr_pri_blocks=1695068301_441169613_2_0_0__550000&from=searchresults,5500,,,Sargodha,10.5,Family Room,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900864322.webp?k=971a50394acd4fdcbeb5fa4a9c153a0352c90a53ff5635039340c7f2e680455a&o=,4,Narowal
