property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Rayn Basayra Kashmir,https://www.booking.com/hotel/pk/rayn-basayra-kashmir.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1651022901_437155328_3_2_0&highlighted_blocks=1651022901_437155328_3_2_0&matching_block_id=1651022901_437155328_3_2_0&sr_pri_blocks=1651022901_437155328_3_2_0__499920&from=searchresults,4999,,,Bāta,13.0,King Room with Mountain View,"2 beds (1 single, 1 double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/872203440.webp?k=e29d9d723120eccf899efbc01907f7e5dd9089ae932ebe5e3f7f18720cdb2ece&o=,15,Mirpur
Wadi-e-jannat villas,https://www.booking.com/hotel/pk/wadi-e-jannat-villas-athmaqam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1626353901_433313772_4_0_0&highlighted_blocks=1626353901_433313772_4_0_0&matching_block_id=1626353901_433313772_4_0_0&sr_pri_blocks=1626353901_433313772_4_0_0__2200000&from=searchresults,22000,,,Sālkhala,14.6,Double Room,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/859420664.webp?k=2119d9e2639d88ab479f48254b96e6c5d38bb4c14d6689110ec83b2dab93f6f4&o=,4,Mirpur
The Cozy Cottage,https://www.booking.com/hotel/pk/the-cozy-cottage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1620575401_432879100_4_42_0&highlighted_blocks=1620575401_432879100_4_42_0&matching_block_id=1620575401_432879100_4_42_0&sr_pri_blocks=1620575401_432879100_4_42_0__650000&from=searchresults,6500,,,Kundālshai,11.3,Double Room,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/869039016.webp?k=18287d9cf661697ac5a6655ead5faf67eb6c4eca218e64e89054ed1ead308cda&o=,8,Mirpur
Ruby Lodges Upeer Neelum,https://www.booking.com/hotel/pk/ruby-lodges-upeer-neelum.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1455512601_416849949_2_2_0&highlighted_blocks=1455512601_416849949_2_2_0&matching_block_id=1455512601_416849949_2_2_0&sr_pri_blocks=1455512601_416849949_2_2_0__1020000&from=searchresults,10200,,,Bāta,13.0,Double Room with Mountain View,"7 beds (1 single, 1 double, 3 extra-large doubles, 2 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/712035050.webp?k=21a9fff26370984211d64e7d91d6dfdba6fc2a221581fb6a5864fc190eb0ca6a&o=,4,Mirpur
Bird watching club Guest house,https://www.booking.com/hotel/pk/bird-watching-club-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1659151301_437832226_8_2_0&highlighted_blocks=1659151301_437832226_8_2_0&matching_block_id=1659151301_437832226_8_2_0&sr_pri_blocks=1659151301_437832226_8_2_0__800000&from=searchresults,8000,,,Sālkhala,14.0,Double Room,4 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/878231420.webp?k=e2d00bb302f8f9d2c15cba98ff8d259a0719b4ff598affff06bb09485c9bb535&o=,4,Mirpur
PC Resort Keran neelum valley,https://www.booking.com/hotel/pk/pc-resort-keran-neelum-valley-athmuqam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1654889401_437422858_3_0_0&highlighted_blocks=1654889401_437422858_3_0_0&matching_block_id=1654889401_437422858_3_0_0&sr_pri_blocks=1654889401_437422858_3_0_0__850000&from=searchresults,8500,,,Chak,17.6,Double Room with Terrace,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/874647939.webp?k=cd0f70b542b6d1e3ee507f6eed2698cdcda6f0fe34c0d345dca42a784da2593e&o=,12,Mirpur
Outdoor Adventures Camp Pirchanasi,https://www.booking.com/hotel/pk/outdoor-adventures-camp-pirchanasi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjkyMzBICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALhmMLTBsACAdICJDQzMjZlOTFhLTgyZmEtNGJkYS04OGJkLTM3OWVhY2NlNWQyM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769230&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=43f7593081fa0017&srepoch=1785760868&all_sr_blocks=1280196502_401058741_3_17_0_637300&highlighted_blocks=1280196502_401058741_3_17_0_637300&matching_block_id=1280196502_401058741_3_17_0_637300&sr_pri_blocks=1280196502_401058741_3_17_0_637300_5100000&from=searchresults,51000,,,Muzaffarabad,23.7,Tent,3 futon beds,1,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/597067270.webp?k=c4d9f3d1761d6f7d3b0a3e71f00b5ede99c5676334fa6ff4599fab6690696bd0&o=,3,Mirpur
