property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Multiple Apartments in Lahore,https://www.booking.com/hotel/pk/multiple-apartments-in-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1679475201_439723892_3_0_0&highlighted_blocks=1679475201_439723892_3_0_0&matching_block_id=1679475201_439723892_3_0_0&sr_pri_blocks=1679475201_439723892_3_0_0__748000&from=searchresults,7480,10,7.0,Lahore,22.6,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890674870.webp?k=0b06023dc3064971688731c6e9f41529d51bac21f2dd79b6951dca2cf48006e3&o=,5,Kot Radha Kishan
UHR One Bed Apartment Bahria Town Lahore,https://www.booking.com/hotel/pk/uhr-one-bed-apartment-bahria-town-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1652683501_437231631_2_0_0&highlighted_blocks=1652683501_437231631_2_0_0&matching_block_id=1652683501_437231631_2_0_0&sr_pri_blocks=1652683501_437231631_2_0_0__960000&from=searchresults,9600,9.4,16.0,Lahore,22.6,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/892355755.webp?k=c78e6567eb3899735638b8090f3d9a3e0e4b1a2339e33724fe578edbd821d0af&o=,5,Kot Radha Kishan
Stylish Apartments in Bahria Town Lahore,https://www.booking.com/hotel/pk/stylish-apartments-in-bahria-town-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1679479401_439724312_3_0_0&highlighted_blocks=1679479401_439724312_3_0_0&matching_block_id=1679479401_439724312_3_0_0&sr_pri_blocks=1679479401_439724312_3_0_0__714000&from=searchresults,7140,10,10.0,Lahore,22.6,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890676629.webp?k=999a057b2b5e51515e9894295e166605b8d9e8b41708ba7f0a54d5ee9690e8c0&o=,5,Kot Radha Kishan
2 BHK Apartment 3 AC in Bahria Town Lahore,https://www.booking.com/hotel/pk/peaceful-stay-in-bahria-town-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1679481802_439724474_6_0_0&highlighted_blocks=1679481802_439724474_6_0_0&matching_block_id=1679481802_439724474_6_0_0&sr_pri_blocks=1679481802_439724474_6_0_0__1600000&from=searchresults,16000,10,6.0,Lahore,22.6,King Room,2 large double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890677899.webp?k=8ecfecdce5382970387f5fe4781a8994532805e01d9bd1c5794bcc873745ea48&o=,5,Kot Radha Kishan
Modern Elite stays in Bahria Town Lahore,https://www.booking.com/hotel/pk/modern-elite-stays-in-bahria-town-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1580306301_429130033_2_0_0&highlighted_blocks=1580306301_429130033_2_0_0&matching_block_id=1580306301_429130033_2_0_0&sr_pri_blocks=1580306301_429130033_2_0_0__625000&from=searchresults,6250,9.0,24.0,Lahore,22.7,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890866640.webp?k=2fd53540513a7b20305a1bf9b902863741a745614dfb48da4473c37dffb661cc&o=,12,Kot Radha Kishan
Royal Modern Apartment In Bahria Lahore,https://www.booking.com/hotel/pk/sky-blue-luxury-apartment-in-bahria-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1577849304_428895291_3_0_0&highlighted_blocks=1577849304_428895291_3_0_0&matching_block_id=1577849304_428895291_3_0_0&sr_pri_blocks=1577849304_428895291_3_0_0__560800&from=searchresults,5608,9.2,12.0,Lahore,22.9,Apartment,"2 beds (1 extra-large double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/884445528.webp?k=7b63a21f6d42b08988de98b3eb9e678238e67a02bb1358da77ba9034c9ac9437&o=,5,Kot Radha Kishan
Luxury AC one bed apartment Bahria Town Lahore,https://www.booking.com/hotel/pk/luxury-one-bed-apartment-bahria-town-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1642949402_434466311_3_0_0&highlighted_blocks=1642949402_434466311_3_0_0&matching_block_id=1642949402_434466311_3_0_0&sr_pri_blocks=1642949402_434466311_3_0_0__924000&from=searchresults,9240,9.5,9.0,Lahore,22.6,Apartment with City View,"2 beds (1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890659074.webp?k=1583c770b99b4b05d5a5e93cbbc89d699af25e1162ff3991eab892f8779b5209&o=,5,Kot Radha Kishan
Zavari Haus,https://www.booking.com/hotel/pk/zavari-haus-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1689465101_440596244_3_0_0&highlighted_blocks=1689465101_440596244_3_0_0&matching_block_id=1689465101_440596244_3_0_0&sr_pri_blocks=1689465101_440596244_3_0_0__594915&from=searchresults,5949,9.3,3.0,Lahore,22.8,One-Bedroom Apartment,"3 beds (1 double, 2 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/895441194.webp?k=04c60dc3e2b6ee846c0354b7d79ccf5efc21f6ccf867d46491f0f96ecabaf0b9&o=,4,Kot Radha Kishan
Vibe Inn apartments,https://www.booking.com/hotel/pk/vibe-inn-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1668062102_438635167_2_0_0&highlighted_blocks=1668062102_438635167_2_0_0&matching_block_id=1668062102_438635167_2_0_0&sr_pri_blocks=1668062102_438635167_2_0_0__578000&from=searchresults,5780,7.7,4.0,Lahore,22.9,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/883612659.webp?k=e5854dd4065a5ea384820e0e524f6cae843ea127c0e1550d6e70196aa7035774&o=,5,Kot Radha Kishan
Luxora Suites Luxury Apartment,https://www.booking.com/hotel/pk/luxora-suites-luxury-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjY1NjdICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALTk8LTBsACAdICJGZmMjBmM2FhLWYyNGUtNDFiNy1iYmFhLWM4Y2NmOTA3OTJiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2766567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1f8e57e9fa14070c&srepoch=1785760247&all_sr_blocks=1698054201_441475133_2_0_0&highlighted_blocks=1698054201_441475133_2_0_0&matching_block_id=1698054201_441475133_2_0_0&sr_pri_blocks=1698054201_441475133_2_0_0__505750&from=searchresults,5058,,,Lahore,22.5,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/901311452.webp?k=6f49954806c0e5e50b0859e6e4be1202a0b07ec1632ebbbab9d13cc58f5d9ce0&o=,13,Kot Radha Kishan
