property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
New aalbayan hotel,https://www.booking.com/hotel/pk/new-aalbayan.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NDNICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKksLTBsACAdICJDU3MWRmZDkwLWRmMTUtNDJmYS1iNjJhLTAyN2EwYzY4YTA3NNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769843&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=13ca5785367b0768&srepoch=1785760013&all_sr_blocks=1651858901_437182671_20_0_0&highlighted_blocks=1651858901_437182671_20_0_0&matching_block_id=1651858901_437182671_20_0_0&sr_pri_blocks=1651858901_437182671_20_0_0__400000&from=searchresults,4000,6.0,6,Lahore,23.5,Double Room,10 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/876046197.webp?k=10035419a5869655af25cea0edd8167caef9e3543fdc33ec34160272fabfdb6c&o=,10,Muridke
Al Shahzan Hotel,https://www.booking.com/hotel/pk/new-palace-lahore2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NDNICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKksLTBsACAdICJDU3MWRmZDkwLWRmMTUtNDJmYS1iNjJhLTAyN2EwYzY4YTA3NNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769843&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=13ca5785367b0768&srepoch=1785760013&all_sr_blocks=1600988201_431052544_20_0_0&highlighted_blocks=1600988201_431052544_20_0_0&matching_block_id=1600988201_431052544_20_0_0&sr_pri_blocks=1600988201_431052544_20_0_0__300000&from=searchresults,3000,3.9,13,Lahore,23.7,Double Room,10 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/838584325.webp?k=6aec14edef558d2c582cee48ac603b216e5cff6e6f67ee253937d98780a2223c&o=,10,Muridke
Hotel Ravi Park Lahore,https://www.booking.com/hotel/pk/ravi-park-lahore.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NDNICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKKksLTBsACAdICJDU3MWRmZDkwLWRmMTUtNDJmYS1iNjJhLTAyN2EwYzY4YTA3NNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769843&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=13ca5785367b0768&srepoch=1785760013&all_sr_blocks=1674088801_439161882_16_0_0&highlighted_blocks=1674088801_439161882_16_0_0&matching_block_id=1674088801_439161882_16_0_0&sr_pri_blocks=1674088801_439161882_16_0_0__340000&from=searchresults,3400,4.0,3,Lahore,23.7,Double Room,8 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/887690004.webp?k=fd23289880b4d8aa6dbf62092ab3df3b4bff1cdb902f8e8c88e6154788e12827&o=,10,Muridke
