property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Cecil Apartments On Mall Road Murree,https://www.booking.com/hotel/pk/1-bedroom-apartment-murree1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1676964001_439414606_3_0_0&highlighted_blocks=1676964001_439414606_3_0_0&matching_block_id=1676964001_439414606_3_0_0&sr_pri_blocks=1676964001_439414606_3_0_0__1020000&from=searchresults,10200,7.6,10.0,Murree,300.0,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/891072215.webp?k=79d4024f0a12d02fef0df030601d0d12f23410453e55a147cf108830a712c6fd&o=,5,Murree
HSQ Towers,https://www.booking.com/hotel/pk/hsq-towers-murree3.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1637875702_434112858_2_1_0&highlighted_blocks=1637875702_434112858_2_1_0&matching_block_id=1637875702_434112858_2_1_0&sr_pri_blocks=1637875702_434112858_2_1_0__1235000&from=searchresults,12350,8.7,61.0,Murree,2.8,Studio Apartment,1 large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/866008434.webp?k=ac1a9d083113c82af11c07b3b19b2c890a98ad2368a519b936ca5d561406a64a&o=,11,Murree
Mount Vista Resort,https://www.booking.com/hotel/pk/mount-vista-resort-murree2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1412891905_417934631_0_0_0_1342998&highlighted_blocks=1412891905_417934631_0_0_0_1342998&matching_block_id=1412891905_417934631_0_0_0_1342998&sr_pri_blocks=1412891905_417934631_0_0_0_1342998_1120000&from=searchresults,11200,6.5,75.0,Murree,4.1,Family Two-Bedroom Apartment with View,"5 beds (2 doubles, 3 sofa beds)",0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/737584206.webp?k=c6ba83252a560dbf5e9b7f5d0702f39041111693eb02df4e4682af8aa1c4a210&o=,10,Murree
GrandTaj,https://www.booking.com/hotel/pk/five-star-murree.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1378395201_0_2_1_0&highlighted_blocks=1378395201_0_2_1_0&matching_block_id=1378395201_0_2_1_0&sr_pri_blocks=1378395201_0_2_1_0__1055109&from=searchresults,10551,8.4,138.0,Murree,300.0,Standard Double Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/659124998.webp?k=7c45ccc56161b8ed322b40cc15299ccbecdbadbb96cf199feb878ea6b04d93bc&o=,11,Murree
Montana Lodges by Aura Murree,https://www.booking.com/hotel/pk/montana-lodges-by-aura-murree.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1671493701_438920419_3_0_0&highlighted_blocks=1671493701_438920419_3_0_0&matching_block_id=1671493701_438920419_3_0_0&sr_pri_blocks=1671493701_438920419_3_0_0__765000&from=searchresults,7650,8.8,6.0,Murree,2.3,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/886124384.webp?k=069d4adedabc6131319bd05794b3608fe0c448d9aff0269205814f7e172f0281&o=,4,Murree
Falcon Inn Hospitality Bhurban Murree For Families,https://www.booking.com/hotel/pk/falcon-inn-bhurban-family-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1325510803_430295385_2_42_0&highlighted_blocks=1325510803_430295385_2_42_0&matching_block_id=1325510803_430295385_2_42_0&sr_pri_blocks=1325510803_430295385_2_42_0__586500&from=searchresults,5865,8.3,22.0,Murree,9.0,Standard King Room,2 double beds,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/829503363.webp?k=db23b6dd20be67bd963051f426f56be3618d2eea39771c405bdd1e137530cc41&o=,3,Murree
Hotel One Bhurban,https://www.booking.com/hotel/pk/one-murree.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=86549104_413418319_2_1_0&highlighted_blocks=86549104_413418319_2_1_0&matching_block_id=86549104_413418319_2_1_0&sr_pri_blocks=86549104_413418319_2_1_0__2100000&from=searchresults,21000,7.6,381.0,Murree,6.3,Double Room with Mountain View,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/596247116.webp?k=976180c3bc0893a5275bf8ad27a3605e426447820d6f3d3bef85b6ede837b719&o=,11,Murree
Redapple Rooms,https://www.booking.com/hotel/pk/redapple-rooms.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1670352803_438828953_2_2_0&highlighted_blocks=1670352803_438828953_2_2_0&matching_block_id=1670352803_438828953_2_2_0&sr_pri_blocks=1670352803_438828953_2_2_0__500000&from=searchresults,5000,,,Murree,5.2,Queen Room with Balcony,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/885586678.webp?k=4ec6171290170c8d3e4bc3219e326842824f57de042af24f171f901e02ecefbb&o=,4,Murree
On Cloud Resort,https://www.booking.com/hotel/pk/on-cloud-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1590548401_430150945_2_1_0&highlighted_blocks=1590548401_430150945_2_1_0&matching_block_id=1590548401_430150945_2_1_0&sr_pri_blocks=1590548401_430150945_2_1_0__1209600&from=searchresults,12096,7.9,39.0,Murree,2.6,Standard Double Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/880528293.webp?k=666254af342b9070f8af8cc5e8da14c5dcff724223fbd71c4ce78bb0ee6915cb&o=,11,Murree
Country Homes Murree by Safari Club Bahria Town,https://www.booking.com/hotel/pk/country-homes-murree-by-safari-club-bahria-town.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njk4NTFICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKIlMLTBsACAdICJDBiNzYyYjQ4LWNmZWQtNDliYy1hZDA0LWM3MmIxYmU5OWViNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2769851&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=17e2580464c2007b&srepoch=1785760293&all_sr_blocks=1273119601_400113399_2_2_0&highlighted_blocks=1273119601_400113399_2_2_0&matching_block_id=1273119601_400113399_2_2_0&sr_pri_blocks=1273119601_400113399_2_2_0__862100&from=searchresults,8621,8.1,105.0,Murree,2.2,Deluxe Room,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/593537268.webp?k=4cc6c752827ec1a4c7c47e2e3e9bcb201a226c315f894db56ffbe079f7041eee&o=,11,Murree
