property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
The Lake View Farm,https://www.booking.com/hotel/pk/the-lake-view-farm.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=1524700302_424117957_2_0_0&highlighted_blocks=1524700302_424117957_2_0_0&matching_block_id=1524700302_424117957_2_0_0&sr_pri_blocks=1524700302_424117957_2_0_0__5500000&from=searchresults,55000,,,Faisalabad,10.5,One-Bedroom Villa,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/781859285.webp?k=e3c47a54d4b0f87ac0c2ad719fd85115c71e9512891cf44ccc625260f798ef82&o=,4,Gojra
Al Jannt Vila,https://www.booking.com/hotel/pk/al-jannt-vila.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=1697167101_441396781_20_0_0&highlighted_blocks=1697167101_441396781_20_0_0&matching_block_id=1697167101_441396781_20_0_0&sr_pri_blocks=1697167101_441396781_20_0_0__1020000&from=searchresults,10200,,,Faisalabad,18.4,Two-Bedroom Villa,"7 beds (1 single, 1 double, 1 extra-large double, 2 sofa beds, 1 large double, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900855157.webp?k=f27c6856fced8b32a9a4f19937e574e5806a88dab21133a99a4503adf126469b&o=,4,Gojra
• Faizi Furnished Apartments,https://www.booking.com/hotel/pk/faizi-furnished-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=433600302_434564042_2_2_0&highlighted_blocks=433600302_434564042_2_2_0&matching_block_id=433600302_434564042_2_2_0&sr_pri_blocks=433600302_434564042_2_2_0__1000000&from=searchresults,10000,4.5,23.0,Faisalabad,16.7,Budget Double Room,1 double bed,0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/473722475.webp?k=e60e565808f9607cf522cd2f9168184ee7e028c64bd4e33cb9620950571b7da8&o=,3,Gojra
Zee Suites,https://www.booking.com/hotel/pk/zee-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=1489397603_420587245_2_2_0&highlighted_blocks=1489397603_420587245_2_2_0&matching_block_id=1489397603_420587245_2_2_0&sr_pri_blocks=1489397603_420587245_2_2_0__800000&from=searchresults,8000,3.3,3.0,Faisalabad,19.6,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/742523723.webp?k=4578a5662ca2e00ceee7762a52b4409a38143420715e89770292943cb86306d1&o=,4,Gojra
House in Faisalabad Spanish villa,https://www.booking.com/hotel/pk/spanish-villa-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=1583533001_429464117_0_0_0&highlighted_blocks=1583533001_429464117_0_0_0&matching_block_id=1583533001_429464117_0_0_0&sr_pri_blocks=1583533001_429464117_0_0_0__3850000&from=searchresults,38500,,,Faisalabad,16.5,Deluxe Villa,"22 beds (4 doubles, 18 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/825590571.webp?k=fdcf9952146910491a64329c3313d4e3a2e774d5dcb0f6948069bcf4b8e01f5d&o=,4,Gojra
The Comfy Cottages,https://www.booking.com/hotel/pk/the-serene-stays.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=1515596202_423713783_2_1_0&highlighted_blocks=1515596202_423713783_2_1_0&matching_block_id=1515596202_423713783_2_1_0&sr_pri_blocks=1515596202_423713783_2_1_0__620000&from=searchresults,6200,8.5,42.0,Faisalabad,19.6,Deluxe King Room,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/771848753.webp?k=0cf0ee20767309708b5fc9881a41d983f48c9161d7d7541e049cc32526dfe43c&o=,10,Gojra
Comfy Cottages Executive,https://www.booking.com/hotel/pk/the-urban-nest-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjExNjlICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKhk8LTBsACAdICJDE4MmNhMjk3LWQ1NzQtNDk5NC1hZmIzLTMwZWQ3ODFhZTNiMNgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2761169&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=921f57d0c90c047f&srepoch=1785760164&all_sr_blocks=1508028801_422552194_6_1_0&highlighted_blocks=1508028801_422552194_6_1_0&matching_block_id=1508028801_422552194_6_1_0&sr_pri_blocks=1508028801_422552194_6_1_0__1249900&from=searchresults,12499,8.7,7.0,Faisalabad,20.5,Two-Bedroom Apartment,"4 beds (1 double, 1 extra-large double, 2 sofa beds)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/893812332.webp?k=21e81b4d2895e1fcd793d9cf0f487477492f16c278c6d01d0604f5efd41f89d7&o=,4,Gojra
