property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Private room,https://www.booking.com/hotel/pk/private-room-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760645&all_sr_blocks=1691263701_440773726_2_2_0&highlighted_blocks=1691263701_440773726_2_2_0&matching_block_id=1691263701_440773726_2_2_0&sr_pri_blocks=1691263701_440773726_2_2_0__390830&from=searchresults,3908,10,2.0,Abbottābād,16.7,Double Room with Private Bathroom,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/898940765.webp?k=c4869a2d22ca56e068be0b9486a90b16f3920b3fd2fa4b20fd9494ea104a2ed1&o=,4,Mansehra
Ranim Family Lodge - Abbottabad,https://www.booking.com/hotel/pk/ranimfamilylodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760645&all_sr_blocks=1531225703_424643347_2_0_0&highlighted_blocks=1531225703_424643347_2_0_0&matching_block_id=1531225703_424643347_2_0_0&sr_pri_blocks=1531225703_424643347_2_0_0__495000&from=searchresults,4950,7.0,8.0,Abbottābād,15.8,Deluxe Double Room,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/867759087.webp?k=de3a58c3f9bbf37b353d382163f2432bb34d6056d5bfaa42fb127dfb7cfeef4f&o=,4,Mansehra
Hills View Hotel,https://www.booking.com/hotel/pk/hills-view-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760645&all_sr_blocks=1378162401_409939196_2_0_0&highlighted_blocks=1378162401_409939196_2_0_0&matching_block_id=1378162401_409939196_2_0_0&sr_pri_blocks=1378162401_409939196_2_0_0__729000&from=searchresults,7290,7.0,3.0,Abbottābād,15.4,Family Suite,"2 beds (1 double, 1 large double)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/743519302.webp?k=b2c8967a08b310e7bbf603ed84f1d2e913404e7c3051d44e8fc34adc8ad45759&o=,4,Mansehra
Kaghan Lodge,https://www.booking.com/hotel/pk/kaghan-lodge-abbottabad1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760645&all_sr_blocks=1471400502_418479814_2_2_0&highlighted_blocks=1471400502_418479814_2_2_0&matching_block_id=1471400502_418479814_2_2_0&sr_pri_blocks=1471400502_418479814_2_2_0__1000000&from=searchresults,10000,8.9,6.0,Abbottābād,16.0,Deluxe Double Room,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/728111738.webp?k=ce8ae1f62a8cc2e2aaabc8a4625970ae5cc9409f33599d085cc3084e2ad6ab4e&o=,4,Mansehra
"Spacious 2 Bed Room Home Attached Baths, Lounge & Kitchen",https://www.booking.com/hotel/pk/spacious-2-bed-room-home-attached-baths-lounge-amp-kitchen.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760645&all_sr_blocks=1678302201_439623846_4_0_0&highlighted_blocks=1678302201_439623846_4_0_0&matching_block_id=1678302201_439623846_4_0_0&sr_pri_blocks=1678302201_439623846_4_0_0__212500&from=searchresults,2125,,,Abbottābād,15.0,One-Bedroom House,"2 beds (1 extra-large double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890176116.webp?k=075b2f138fbb6f56bad63582dd30bb2b4a971eb021bedc57322d1b60d39faf27&o=,4,Mansehra
Hyatt Hotel & Aparments,https://www.booking.com/hotel/pk/abbotabad-view-hotal.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1194696402_391766701_2_0_0_657836&highlighted_blocks=1194696402_391766701_2_0_0_657836&matching_block_id=1194696402_391766701_2_0_0_657836&sr_pri_blocks=1194696402_391766701_2_0_0_657836_599900&from=searchresults,5999,5.9,9.0,Abbottabad,16.4,Deluxe Family Room,Multiple bed types,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/763453211.webp?k=d4ebeb12ff9a0a5aa7d2c74bf1faeb8d6203ddec67d544fcb8a7f5fd65ca58ea&o=,10,Mansehra
Snowra heights,https://www.booking.com/hotel/pk/snowra-heights.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1682038501_439943623_2_0_0&highlighted_blocks=1682038501_439943623_2_0_0&matching_block_id=1682038501_439943623_2_0_0&sr_pri_blocks=1682038501_439943623_2_0_0__2380000&from=searchresults,23800,,,Abbottābād,19.9,One-Bedroom Apartment,"4 beds (1 single, 2 doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/891839467.webp?k=750b645c8eca5f5b6551fac4c7a92153394152390005d4908bec79f556e80cb1&o=,4,Mansehra
Elysium Inn,https://www.booking.com/hotel/pk/elysium-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1556804401_426807038_2_2_0&highlighted_blocks=1556804401_426807038_2_2_0&matching_block_id=1556804401_426807038_2_2_0&sr_pri_blocks=1556804401_426807038_2_2_0__700000&from=searchresults,7000,9.0,2.0,Abbottabad,18.4,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/802847541.webp?k=7fbdb3230ab00b799476c9baf75e411d8b235222311fa4d7e119250527379a99&o=,4,Mansehra
Guest house,https://www.booking.com/hotel/pk/1-private-room.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1695852601_441266958_2_2_0&highlighted_blocks=1695852601_441266958_2_2_0&matching_block_id=1695852601_441266958_2_2_0&sr_pri_blocks=1695852601_441266958_2_2_0__409870&from=searchresults,4099,,,Abbottābād,16.7,Double Room with Private Bathroom,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900096149.webp?k=c57895e8b12d8d1e0e2139379a891575e3b4cbc629b61b174392a39e333f0179&o=,4,Mansehra
Nature Hill Lodge,https://www.booking.com/hotel/pk/nature-hill-lodge-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1469042401_418229318_6_0_0&highlighted_blocks=1469042401_418229318_6_0_0&matching_block_id=1469042401_418229318_6_0_0&sr_pri_blocks=1469042401_418229318_6_0_0__1100000&from=searchresults,11000,4.0,1.0,Abbottābād,19.2,Four-Bedroom Holiday Home,"9 beds (3 singles, 1 extra-large double, 2 sofa beds, 3 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/725530225.webp?k=eb7b7f7962e4cf38dc6822620d29bcdef455c44eccf388518c674113efe63344&o=,4,Mansehra
Galyat Apartments,https://www.booking.com/hotel/pk/galyat-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1684832701_440138850_10_0_0&highlighted_blocks=1684832701_440138850_10_0_0&matching_block_id=1684832701_440138850_10_0_0&sr_pri_blocks=1684832701_440138850_10_0_0__1360000&from=searchresults,13600,,,Abbottābād,19.2,Two-Bedroom Apartment,"5 beds (3 doubles, 2 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/892763018.webp?k=018127e01516db6c8df799a914e77e2b257fdfab650d6c2ff99a761e8a6b5d8a&o=,4,Mansehra
AK Hotel Abbottabad,https://www.booking.com/hotel/pk/ak-abbottabad-abbottabad1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1274818314_400455087_0_2_0_1180237&highlighted_blocks=1274818314_400455087_0_2_0_1180237&matching_block_id=1274818314_400455087_0_2_0_1180237&sr_pri_blocks=1274818314_400455087_0_2_0_1180237_450000&from=searchresults,4500,5.8,5.0,Abbottabad,18.4,Deluxe Double or Twin Room,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/594338341.webp?k=552be0ed4e8d309278a692cc26b8ae9aa89c377070d7aa24b6043bf59e8207a0&o=,14,Mansehra
Burn Hall view Hotel,https://www.booking.com/hotel/pk/abbotabad-view.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1193582003_391656525_2_2_0&highlighted_blocks=1193582003_391656525_2_2_0&matching_block_id=1193582003_391656525_2_2_0&sr_pri_blocks=1193582003_391656525_2_2_0__664905&from=searchresults,6649,,,Abbottabad,16.4,Deluxe Family Room,Multiple bed types,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/763460655.webp?k=14eea409430033d190861f64751b9b1d3eca55f28c56f056f76c7e3b6c0d1805&o=,4,Mansehra
Serenity Stay,https://www.booking.com/hotel/pk/serenity-stay-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1614647101_432344114_2_0_0&highlighted_blocks=1614647101_432344114_2_0_0&matching_block_id=1614647101_432344114_2_0_0&sr_pri_blocks=1614647101_432344114_2_0_0__1350000&from=searchresults,13500,10,1.0,Abbottābād,16.3,Three-Bedroom Villa,"7 beds (1 single, 1 double, 1 sofa bed, 2 large doubles, 2 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/849744691.webp?k=b144fd330b0ae91ca8f4ff209395c7803a8cf1c104c1f75e0fcea09e8da7b07c&o=,4,Mansehra
Hidden Resort Abbottabad,https://www.booking.com/hotel/pk/dream-house-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1252565802_397751648_0_0_0&highlighted_blocks=1252565802_397751648_0_0_0&matching_block_id=1252565802_397751648_0_0_0&sr_pri_blocks=1252565802_397751648_0_0_0__1185750&from=searchresults,11858,,,Abbottabad,16.1,Deluxe Villa,"4 beds (3 singles, 1 sofa bed)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/587034483.webp?k=453bfa641edc99ba2c9b93e34e7755e9cba8107e57e068144bb0960c7d78cd37&o=,8,Mansehra
Cozy Corner Two-Bedroom,https://www.booking.com/hotel/pk/cozy-corner-two-bedroom.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1657633401_437650875_4_0_0&highlighted_blocks=1657633401_437650875_4_0_0&matching_block_id=1657633401_437650875_4_0_0&sr_pri_blocks=1657633401_437650875_4_0_0__623000&from=searchresults,6230,1.0,1.0,Abbottābād,18.2,One-Bedroom House,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/876761929.webp?k=75296f839f40669c22abc7caf870dd0a80f7b87212f82f464142bab636dcfdae&o=,4,Mansehra
Mawa Hotel,https://www.booking.com/hotel/pk/mawa.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=984201701_401873200_2_2_0&highlighted_blocks=984201701_401873200_2_2_0&matching_block_id=984201701_401873200_2_2_0&sr_pri_blocks=984201701_401873200_2_2_0__1149900&from=searchresults,11499,,,Bālākot,20.0,Deluxe Room,1 double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/444321375.webp?k=f6871934502252f8304b8fa8baa99fc24262b66140a01d585635636f34702937&o=,2,Mansehra
Tulip Guest House Abbottabad,https://www.booking.com/hotel/pk/tulip-guest-house-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=480327102_335364408_2_1_0&highlighted_blocks=480327102_335364408_2_1_0&matching_block_id=480327102_335364408_2_1_0&sr_pri_blocks=480327102_335364408_2_1_0__949900&from=searchresults,9499,,,Abbottābād,18.0,Deluxe Double Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/188374571.webp?k=62efc93ddee7a9a9d6bb0947b095ded420ffedc8ed30c900b7295aef9267b2ce&o=,6,Mansehra
Hotel Comfort Hill,https://www.booking.com/hotel/pk/comfort-hill.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1447724902_416167728_2_0_0&highlighted_blocks=1447724902_416167728_2_0_0&matching_block_id=1447724902_416167728_2_0_0&sr_pri_blocks=1447724902_416167728_2_0_0__1500000&from=searchresults,15000,,,Abbottābād,19.0,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/708719974.webp?k=7ac11e9592b726c12d797dd4c0408403ec9b7a321cc44901fbacff2c38433cef&o=,4,Mansehra
Apartment,https://www.booking.com/hotel/pk/apartment-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1632081001_433713752_2_0_0&highlighted_blocks=1632081001_433713752_2_0_0&matching_block_id=1632081001_433713752_2_0_0&sr_pri_blocks=1632081001_433713752_2_0_0__500000&from=searchresults,5000,,,Abbottabad,18.4,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/862325275.webp?k=6d5ddddd5962cb5ebc5623db01ac4c79c2108d631fe62018411248bbc5f78b2d&o=,4,Mansehra
Usmania Guest House,https://www.booking.com/hotel/pk/usmania-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=566399001_368665160_2_0_0&highlighted_blocks=566399001_368665160_2_0_0&matching_block_id=566399001_368665160_2_0_0&sr_pri_blocks=566399001_368665160_2_0_0__580000&from=searchresults,5800,5.7,6.0,Abbottābād,16.7,King Room,1 extra-large double bed,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/221561416.webp?k=47d79ac3867b0a7cfbb34274f8448fa9c291accc6cc342d045c1b0959aa23621&o=,5,Mansehra
Happy Stay Guest House,https://www.booking.com/hotel/pk/happy-stay-guest-house-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=790243301_338732785_2_0_0&highlighted_blocks=790243301_338732785_2_0_0&matching_block_id=790243301_338732785_2_0_0&sr_pri_blocks=790243301_338732785_2_0_0__949900&from=searchresults,9499,,,Abbottābād,17.2,Deluxe Double Room,1 double bed,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/325908966.webp?k=bc15f0db3e762bdd912584f6fe181619998e04d1b7fcb3a63cbde6a7eebb0e85&o=,3,Mansehra
Hotel comfort hill,https://www.booking.com/hotel/pk/comfort-hill-abbottabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1640625301_434305594_2_0_0&highlighted_blocks=1640625301_434305594_2_0_0&matching_block_id=1640625301_434305594_2_0_0&sr_pri_blocks=1640625301_434305594_2_0_0__1800000&from=searchresults,18000,,,Abbottābād,19.0,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/867140636.webp?k=68d5178feb7d24b8cce0b832582962d4b1c09488dbfa0593e28beaa9586ad63f&o=,4,Mansehra
Ranim Family Lodge - Full Space Booking,https://www.booking.com/hotel/pk/ranim-family-lodge-full-space-booking.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3Njg1NjRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALzlsLTBsACAdICJDFkZjY4YTI3LWFjYzctNDBhNS1hYmVkLTE1YTZjYmQyNDI2ZdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2768564&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=876858b948b40188&srepoch=1785760644&all_sr_blocks=1555282901_426663282_6_0_0&highlighted_blocks=1555282901_426663282_6_0_0&matching_block_id=1555282901_426663282_6_0_0&sr_pri_blocks=1555282901_426663282_6_0_0__1950000&from=searchresults,19500,,,Abbottābād,15.8,Standard Family Room,"3 beds (1 extra-large double, 2 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/801473203.webp?k=ba7cf2b37a46e53d7795ac61454815424a5bfecab56e0d2107a4ed31fa60724e&o=,4,Mansehra
