property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Jovial Gold Naran,https://www.booking.com/hotel/pk/jumeirah-naran.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=857318401_356539335_0_1_0&highlighted_blocks=857318401_356539335_0_1_0&matching_block_id=857318401_356539335_0_1_0&sr_pri_blocks=857318401_356539335_0_1_0__1800000&from=searchresults,18000,8.4,71.0,Nārān,250.0,Double Room with Extra Bed,Double Room with Extra Bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/471712142.webp?k=58a1ca8571c03ae0d3e2d200f21d135d28f239f0829676d714e9f1978921bf2a&o=,13,Naran
Parhena Cottages Bella Naran,https://www.booking.com/hotel/pk/parhena-cottages-bella-naran.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=761062401_333267467_2_1_0&highlighted_blocks=761062401_333267467_2_1_0&matching_block_id=761062401_333267467_2_1_0&sr_pri_blocks=761062401_333267467_2_1_0__990000&from=searchresults,9900,7.9,45.0,Nārān,12.0,Double Room with Balcony and Sea View,1 large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/860523219.webp?k=a029f7b596d48f13f13c2e0f6be8394269cb8e3ae818d5c0017507ca45fd5fe2&o=,3,Naran
Rose Valley Hotel Naran,https://www.booking.com/hotel/pk/rose-valley-naran1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=832312801_348483164_2_0_0&highlighted_blocks=832312801_348483164_2_0_0&matching_block_id=832312801_348483164_2_0_0&sr_pri_blocks=832312801_348483164_2_0_0__750000&from=searchresults,7500,7.4,15.0,Nārān,1.6,Deluxe Double Room,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/473945505.webp?k=f7e296b719e1aa208f1d19dead0555bbb9e07e4aaff0a3712df993edfdb1c70b&o=,10,Naran
Millennium Inn Hotel Naran,https://www.booking.com/hotel/pk/millennium-inn-naran1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1659293501_437840231_2_1_0&highlighted_blocks=1659293501_437840231_2_1_0&matching_block_id=1659293501_437840231_2_1_0&sr_pri_blocks=1659293501_437840231_2_1_0__1850000&from=searchresults,18500,6.0,4.0,Nārān,1.2,Deluxe Double Room,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/879999519.webp?k=a710a333d64663eba911461516a805ce2ce8ca9f9c2444a4d876c708d5208669&o=,10,Naran
Falettis Grand Hotel Naran,https://www.booking.com/hotel/pk/falettis-grand-naran.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1216423630_437708651_2_1_0&highlighted_blocks=1216423630_437708651_2_1_0&matching_block_id=1216423630_437708651_2_1_0&sr_pri_blocks=1216423630_437708651_2_1_0__2275000&from=searchresults,22750,7.8,18.0,Nārān,1.0,Standard Double Room,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/877307647.webp?k=a24aea3660bb3a2e99b5c37040b73266940628d982efc38c57a41c661d924746&o=,13,Naran
"Pine Hills, Naran",https://www.booking.com/hotel/pk/marriott-palace-by-lmc.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1079572001_380552683_3_2_0&highlighted_blocks=1079572001_380552683_3_2_0&matching_block_id=1079572001_380552683_3_2_0&sr_pri_blocks=1079572001_380552683_3_2_0__1111100&from=searchresults,11111,4.5,2.0,Nārān,150.0,Standard Double Room,"3 beds (1 extra-large double, 2 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/873696256.webp?k=25c25f92e6a3796aba877b7402771dcb31a8425f788ea34ae3aa28ad5701b8af&o=,8,Naran
Belmont Naran,https://www.booking.com/hotel/pk/belmont-naran-naran.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1400267701_414344162_2_1_0_900592&highlighted_blocks=1400267701_414344162_2_1_0_900592&matching_block_id=1400267701_414344162_2_1_0_900592&sr_pri_blocks=1400267701_414344162_2_1_0_900592_1402500&from=searchresults,14025,8.0,21.0,Nārān,1.9,Deluxe King Room,1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/855142911.webp?k=fbba104a195fe52ae938212e5533f617741f068f83ed9dcfeb85f59fa5c23497&o=,13,Naran
The Croft Family Cottages,https://www.booking.com/hotel/pk/the-croft-family-cottages.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1177694801_413290323_2_41_0_448897&highlighted_blocks=1177694801_413290323_2_41_0_448897&matching_block_id=1177694801_413290323_2_41_0_448897&sr_pri_blocks=1177694801_413290323_2_41_0_448897_1575000&from=searchresults,15750,9.2,22.0,Nārān,1.6,Deluxe Room,1 large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/888259941.webp?k=3792eb21328c3eb5656ec61e49094dd74e43c5ca6cdab6649a20dcd1b72ef8a8&o=,3,Naran
Woodland Resort,https://www.booking.com/hotel/pk/woodland-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1669065301_438715096_2_1_0&highlighted_blocks=1669065301_438715096_2_1_0&matching_block_id=1669065301_438715096_2_1_0&sr_pri_blocks=1669065301_438715096_2_1_0__1657500&from=searchresults,16575,,,Nārān,7.9,Double Room with Lake View,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/884399131.webp?k=680d03c9629ebbe30a084be7bcf6dc2b23b4c67e96e2c0b8d0a97dea0e453184&o=,4,Naran
Mount Feast Hotel Naran,https://www.booking.com/hotel/pk/mount-feast.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=511848510_377481207_2_1_0&highlighted_blocks=511848510_377481207_2_1_0&matching_block_id=511848510_377481207_2_1_0&sr_pri_blocks=511848510_377481207_2_1_0__1450000&from=searchresults,14500,7.5,23.0,Nārān,1.8,Deluxe Double Room with Balcony,1 extra-large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/279962263.webp?k=e9a160842976870630b38c65e4373a85a19e2ae0998eef788d92a55eb2f82983&o=,10,Naran
The Barcelo Apartment & Cottages,https://www.booking.com/hotel/pk/the-barcelo-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1216216401_393800397_7_1_0&highlighted_blocks=1216216401_393800397_7_1_0&matching_block_id=1216216401_393800397_7_1_0&sr_pri_blocks=1216216401_393800397_7_1_0__5850000&from=searchresults,58500,8.5,46.0,Nārān,1.4,Family Room,Multiple bed types,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/858061338.webp?k=2ccabea677edd8f13569074f08cb0f0722f9ba2f6b83eb4b45a0767997faf360&o=,11,Naran
Riviera Resort,https://www.booking.com/hotel/pk/riviera-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1435890109_415095184_3_1_0&highlighted_blocks=1435890109_415095184_3_1_0&matching_block_id=1435890109_415095184_3_1_0&sr_pri_blocks=1435890109_415095184_3_1_0__2500000&from=searchresults,25000,7.5,8.0,Nārān,1.2,Deluxe Family Room,"2 beds (1 single, 1 extra-large double)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/696593426.webp?k=b55ba52704a3f9a6c97072a5dd0211bd7748c9eac7ed07c605f13d19faae5047&o=,4,Naran
"Hotel Rock Star, Naran",https://www.booking.com/hotel/pk/rock-star-naran-naran.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzAyMDRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuALbl8LTBsACAdICJGE4NmM2Mzk0LWNjMzMtNGM3NC04MWU1LTU2MzUwYzk0NTMyYtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2770204&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c61158eddfcd02d7&srepoch=1785760753&all_sr_blocks=1445835001_415979276_3_2_0&highlighted_blocks=1445835001_415979276_3_2_0&matching_block_id=1445835001_415979276_3_2_0&sr_pri_blocks=1445835001_415979276_3_2_0__1510000&from=searchresults,15100,4.0,3.0,Nārān,0.9,Deluxe Double Room,"2 beds (1 extra-large double, 1 futon)",0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/703562237.webp?k=77c6d1e910fa8908a06901cf260d914446da4f61e2cc419e27b1900fd892b35b&o=,5,Naran
