property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Luxury and Executive Bedrooms - Hotel - Mingora Swat,https://www.booking.com/hotel/pk/luxury-and-executive-bedrooms-mingora-swat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1697188601_441399320_2_1_0&highlighted_blocks=1697188601_441399320_2_1_0&matching_block_id=1697188601_441399320_2_1_0&sr_pri_blocks=1697188601_441399320_2_1_0__1487500&from=searchresults,14875,,,Mingora,23.8,Standard Double Room,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900864032.webp?k=7a24517a38d54afe2c7836bf9835ad7b3fabc9b817de337fb0b22f7036d95b7f&o=,14,Shangla
Suvastu Resort Swat by Khan Familia Travels,https://www.booking.com/hotel/pk/suvastu-resort-swat-by-khan-familia.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1383467001_410413273_2_1_0_860717&highlighted_blocks=1383467001_410413273_2_1_0_860717&matching_block_id=1383467001_410413273_2_1_0_860717&sr_pri_blocks=1383467001_410413273_2_1_0_860717_612000&from=searchresults,6120,2.4,5.0,Swat,22.1,Deluxe Double or Twin Room,Beds: 1 double or 2 singles,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/663838405.webp?k=2780ffbe69be5e9e5421f9e91f2f79fc8d68833c0e355dbdea771d35559d4ee8&o=,11,Shangla
Lemuna Hotel & Restaurant,https://www.booking.com/hotel/pk/lemuna-amp-restaurant.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1281412201_415862744_2_2_0&highlighted_blocks=1281412201_415862744_2_2_0&matching_block_id=1281412201_415862744_2_2_0&sr_pri_blocks=1281412201_415862744_2_2_0__810000&from=searchresults,8100,4.0,3.0,Swat,24.3,Deluxe Twin Room,"3 beds (2 singles, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/597593264.webp?k=f7f45b1a9327b3cdc58da9fbbfaf9743fd26069dd94dc6ed11b94f3c0400d696&o=,10,Shangla
IYI Luxury Inn Swat,https://www.booking.com/hotel/pk/iyi-luxury-inn-swat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1339482103_417371657_0_2_0&highlighted_blocks=1339482103_417371657_0_2_0&matching_block_id=1339482103_417371657_0_2_0&sr_pri_blocks=1339482103_417371657_0_2_0__3350000&from=searchresults,33500,6.5,8.0,Swat,21.4,Economy Twin Room,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/634745879.webp?k=062b04035f7462de26ba2720ee4de7103331a68f343f2be6a6b615f7884292d6&o=,14,Shangla
Best view kalam,https://www.booking.com/hotel/pk/best-view-kalam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1699240401_441578427_4_1_0&highlighted_blocks=1699240401_441578427_4_1_0&matching_block_id=1699240401_441578427_4_1_0&sr_pri_blocks=1699240401_441578427_4_1_0__340000&from=searchresults,3400,,,Swat,21.6,Double Room,"3 beds (2 singles, 1 double)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/901966757.webp?k=b042c19a3cb8147e113af5e2906449cb10fee038bce99b5024841b092aef7ace&o=,14,Shangla
Qazi Guest House Swat,https://www.booking.com/hotel/pk/qazi-guest-house-swat-swat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1201357803_392398456_2_1_0&highlighted_blocks=1201357803_392398456_2_1_0&matching_block_id=1201357803_392398456_2_1_0&sr_pri_blocks=1201357803_392398456_2_1_0__500000&from=searchresults,5000,7.0,1.0,Swat,24.0,Deluxe Room,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/567400278.webp?k=5e244ac8bc5ca336ce1ebe9e9729078f179bc61b0b60e5649e8c7e166f3137b2&o=,4,Shangla
"Multiple Hotels in Swat Mingora, Fizagat, Malam Jabba, Bahrain, Kalam Valley",https://www.booking.com/hotel/pk/multiple-hotels-in-swat-mingora-fizagat-malam-jabba-bahrain-kalam-valley.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1695670801_441238908_5_2_0&highlighted_blocks=1695670801_441238908_5_2_0&matching_block_id=1695670801_441238908_5_2_0&sr_pri_blocks=1695670801_441238908_5_2_0__1530000&from=searchresults,15300,,,Swat,22.3,Double Room,"2 beds (1 single, 1 double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/899972189.webp?k=5bd9b076d4471d43474604a952fe4c2b449817c1b73919f13258c5404c0e8ef5&o=,10,Shangla
Galiyat City hotel,https://www.booking.com/hotel/pk/galiyat-city-mingora6.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1694628401_441116011_3_2_0&highlighted_blocks=1694628401_441116011_3_2_0&matching_block_id=1694628401_441116011_3_2_0&sr_pri_blocks=1694628401_441116011_3_2_0__255000&from=searchresults,2550,,,Mingora,23.6,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/899224195.webp?k=ef4f1940a9a954a1802d24b4fa44324ece2241b649e423c592b6c4f14f2f2f77&o=,8,Shangla
Besham Hilton,https://www.booking.com/hotel/pk/eagle-nest-kalam-by-lmc.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=1047858501_396018954_3_2_0&highlighted_blocks=1047858501_396018954_3_2_0&matching_block_id=1047858501_396018954_3_2_0&sr_pri_blocks=1047858501_396018954_3_2_0__1031800&from=searchresults,10318,4.0,13.0,Besham,24.0,Budget Twin Room,"3 beds (2 singles, 1 futon)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/492836824.webp?k=0541ff677992677bc055559f1cd7d73468f272c11a1cec1dbbc9aefb778de5b2&o=,6,Shangla
Zara Residence 1,https://www.booking.com/hotel/pk/swat-dream-land.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=551357804_203277583_2_0_0&highlighted_blocks=551357804_203277583_2_0_0&matching_block_id=551357804_203277583_2_0_0&sr_pri_blocks=551357804_203277583_2_0_0__500000&from=searchresults,5000,1.0,1.0,Swat,23.5,Superior Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/466548621.webp?k=f769e319dde82a223703fbc23788f05d4490a7283c7ec80e1e827fbd539d6934&o=,4,Shangla
Riverside Hotel,https://www.booking.com/hotel/pk/riverside.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=640358204_256993602_0_0_0&highlighted_blocks=640358204_256993602_0_0_0&matching_block_id=640358204_256993602_0_0_0&sr_pri_blocks=640358204_256993602_0_0_0__1149900&from=searchresults,11499,,,Mām Derai,23.6,Standard Double Room,1 double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/251855970.webp?k=c5d09e283643ecd08daffcd54c1603030d85d8b934a8cd0a9ee410bc2495e94d&o=,6,Shangla
Ajlan Hotel,https://www.booking.com/hotel/pk/ajlan.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDGNpdHlfNjE0NzQ0OUgJWARotQGIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AreXwtMGwAIB0gIkNjQ5ODg1MjItYmI0ZC00NGZmLThmMTEtNTc4ODVjZGRhNmUz2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=6147449&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=2bdf58db5cf80052&srepoch=1785760711&all_sr_blocks=669094701_273605274_0_0_0&highlighted_blocks=669094701_273605274_0_0_0&matching_block_id=669094701_273605274_0_0_0&sr_pri_blocks=669094701_273605274_0_0_0__585000&from=searchresults,5850,,,Swat,23.5,Twin Room,2 single beds,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/266053653.webp?k=b51aaaa2fef2e814a8f6aa597d3b33310307d249494cd29c3ffb0450b5792d58&o=,2,Shangla
